,Security Code,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument,Close 2016,Close 2017,Close 2018,Close 2019,Close 2020,Close 2021
660,508905,SMIFS,SMIFS CAPITAL MARKETS LTD.,Active,X,10.0,INE641A01013,Other Financial Services,Equity,40.50,52.00,36.15,34.25,34.95,35.00
661,508906,EVERESTIND,EVEREST INDUSTRIES LTD.,Active,B,10.0,INE295A01018,Cement & Cement Products,Equity,191.95,580.50,503.60,251.05,327.80,333.75
662,508918,GREYCELLS,Greycells Education Limited,Active,X,10.0,INE791H01011,Education,Equity,38.00,40.10,30.40,40.00,26.40,25.20
663,508922,MSRINDIA,MSR INDIA LTD.,Active,Z,5.0,INE331L01026,Houseware,Equity,38.25,35.00,12.35,9.00,12.51,13.78
664,508924,NORTHPR,NORTHERN PROJECTS LTD.,Active,XT,10.0,INE01CZ01010,Misc.Commercial Services,Equity,NA,NA,NA,NA,NA,NA
665,508929,JOYREALTY,Joy Realty Limited,Active,XT,10.0,INE433O01024,Realty,Equity,NA,NA,NA,10.93,9.02,NA
666,508933,AYMSYNTEX,AYM Syntex Ltd,Active,T,10.0,INE193B01039,Textiles,Equity,70.25,66.40,42.00,29.85,38.30,41.90
667,508941,PANCARBON,PANASONIC CARBON INDIA CO.LTD.-$,Active,X,10.0,INE013E01017,Other Industrial Goods,Equity,469.00,608.25,420.25,327.35,447.40,502.95
668,508954,FINKURVE,Finkurve Financial Services Ltd,Active,X,1.0,INE734I01027,Finance (including NBFCs),Equity,25.60,41.75,52.90,44.65,45.30,50.00
669,508956,HBLEAS,HB LEASING & FINANCE CO.LTD.,Active,XT,10.0,INE549B01016,Finance (including NBFCs),Equity,2.49,2.71,0.90,0.74,1.19,1.24
670,508961,SHRICON,SHRICON INDUSTRIES LTD.,Active,XT,10.0,INE753D01010,Finance (including NBFCs),Equity,16.65,38.35,42.00,36.10,31.75,NA
671,508963,STRLGUA,STERLING GUARANTY & FINANCE LTD.,Active,XT,10.0,INE668Y01016,Finance (including NBFCs),Equity,NA,NA,NA,6.66,6.52,6.80
672,508969,SULABEN,SULABH ENGINEERS & SERVICES LTD.,Active,XT,1.0,INE673M01029,Finance (including NBFCs),Equity,NA,24.60,1.05,0.57,1.37,1.43
673,508980,FRONTCAP,Frontier Capital Ltd,Active,XT,10.0,INE977E01013,Misc.Commercial Services,Equity,3.72,NA,NA,NA,NA,NA
674,508989,NAVNETEDUL,Navneet Education Limited,Active,A,2.0,INE060A01024,Publishing,Equity,111.00,164.10,105.40,92.25,83.70,84.60
675,508993,KEDIACN,KEDIA CONSTRUCTION CO.LTD.,Active,XT,5.0,INE511J01027,Realty,Equity,4.66,4.89,NA,NA,NA,NA
676,508996,SATRAPROP,SATRA PROPERTIES (INDIA) LTD.,Active,XT,2.0,INE086E01021,Realty,Equity,5.53,8.40,5.21,0.79,1.61,2.00
677,509003,TRANOCE,TRANSOCEANIC PROPERTIES LTD.,Active,XT,10.0,INE074J01018,Diversified Commercial Services,Equity,NA,NA,NA,NA,NA,NA
678,509009,AUSOMENT,AuSom Enterprise Limited,Active,B,10.0,INE218C01016,Comm.Trading  & Distribution,Equity,24.10,74.15,41.65,34.65,51.50,52.35
679,509015,THAKRAL,THAKRAL SERVICES (INDIA) LTD.,Active,X,3.0,INE190F01028,Electronic Components,Equity,8.17,7.23,12.35,8.00,6.40,NA
680,509020,RUCHINFRA,RUCHI INFRASTRUCTURE LTD.,Active,T,1.0,INE413B01023,Diversified Commercial Services,Equity,3.99,4.75,4.45,2.38,7.55,7.58
681,509026,VJTFEDU,VJTF EDUSERVICES LTD.,Active,XT,10.0,INE117F01013,Education,Equity,60.30,66.15,65.00,71.00,58.70,56.05
682,509038,VOLLF,VOLTAIRE LEASING & FINANCE LTD.,Active,X,10.0,INE763D01019,Finance (including NBFCs),Equity,37.50,24.00,19.90,19.00,18.75,18.75
683,509040,NETLINK,NETLINK SOLUTIONS (INDIA) LTD.,Active,X,10.0,INE040F01033,IT Software Products,Equity,6.47,6.95,10.30,15.75,9.66,10.50
684,509046,ZLEENCON,LEENA CONSULTANCY LTD.,Active,P,10.0,INE778N01016,Diversified Commercial Services,Equity,NA,NA,NA,NA,NA,NA
685,509048,LANCORHOL,LANCOR HOLDINGS LTD.,Active,X,2.0,INE572G01025,Realty,Equity,23.05,34.75,20.25,6.78,6.38,7.93
686,509051,INDINFO,INDIAN INFOTECH & SOFTWARE LTD.,Active,XT,1.0,INE300B01022,IT Software Products,Equity,0.18,0.19,0.19,0.19,0.32,0.38
687,509053,BANASFN,BANAS FINANCE LTD.,Active,X,10.0,INE521L01030,Diversified Commercial Services,Equity,0.40,4.71,3.50,2.15,3.78,4.78
688,509055,VISAKAIND,VISAKA INDUSTRIES LTD.,Active,B,10.0,INE392A01013,Cement & Cement Products,Equity,184.55,652.80,430.20,241.00,390.35,394.05
689,509069,INFOMEDIA,INFOMEDIA PRESS LTD.,Active,T,10.0,INE669A01022,Publishing,Equity,5.11,3.31,3.85,2.15,3.40,3.55
690,509073,HATHWAYB,HATHWAY BHAWANI CABLETEL & DATACOM LTD.,Active,XT,10.0,INE525B01016,Broadcasting & Cable TV,Equity,3.23,4.00,5.25,3.00,21.30,22.50
691,509077,PRESSMN,Pressman Advertising Limited,Active,B,2.0,INE980A01023,Advertising & Media,Equity,42.00,79.35,32.60,21.25,23.85,26.00
692,509079,GUFICBIO,GUFIC BIOSCIENCES LTD.,Active,B,1.0,INE742B01025,Pharmaceuticals,Equity,53.20,127.40,93.55,61.20,116.95,129.70
693,509084,PHOTON,PHOTON CAPITAL ADVISORS LTD.,Active,XT,10.0,INE107J01016,Diversified Commercial Services,Equity,8.91,32.20,72.75,53.00,48.45,NA
694,509099,OSWALEA,OSWAL LEASING LTD.,Active,P,10.0,INE811Q01018,Diversified Commercial Services,Equity,NA,NA,NA,10.31,10.31,NA
695,509148,GOVINDRU,GOVIND RUBBER LTD.-$,Active,Z,10.0,INE011C01015,Auto Tyres & Rubber Products,Equity,22.70,23.85,7.46,2.17,3.25,3.10
696,509152,GRPLTD,GRP LTD.,Active,B,10.0,INE137I01015,Auto Tyres & Rubber Products,Equity,"1,390.00","1,348.75","1,097.75",824.00,872.05,915.95
697,509162,INDAG,INDAG RUBBER LTD.-$,Active,X,2.0,INE802D01023,Auto Tyres & Rubber Products,Equity,180.05,183.00,107.55,71.65,93.60,90.55
698,509196,MMRUBBR-B,MM RUBBER COMPANY LTD.,Active,X,2.0,INE159E01026,Auto Tyres & Rubber Products,Equity,22.00,46.90,86.80,42.65,31.50,35.00
699,509220,PTL,PTL ENTERPRISES LTD.-$,Active,B,2.0,INE034D01031,Comm.Trading  & Distribution,Equity,143.00,57.75,43.00,37.15,44.15,45.35
700,509243,TVSSRICHAK,TVS SRICHAKRA LTD.-$,Active,A,10.0,INE421C01016,Auto Tyres & Rubber Products,Equity,"3,208.10","3,900.10","2,503.85","1,648.45","1,874.05","1,866.15"
701,509423,SEL,Sanathnagar Enterprises Limited,Active,X,10.0,INE367E01033,Commodity Chemicals,Equity,NA,NA,19.50,8.65,9.87,9.44
702,509438,BENARAS,BENARES HOTELS LTD.,Active,XT,10.0,INE664D01019,Hotels,Equity,"1,070.00","1,090.35","1,291.65","1,429.00","1,282.95","1,265.00"
703,509449,BHAGWOX,BHAGWATI OXYGEN LTD.,Active,XT,10.0,INE026I01010,Commodity Chemicals,Equity,36.25,35.25,18.70,5.90,18.80,17.50
704,509470,BOMOXY-B1,Bombay Oxygen Investments Ltd,Active,X,100.0,INE01TL01014,Finance (including NBFCs),Equity,"5,680.50",NA,"25,800.00","7,321.00","10,182.45","10,165.15"
705,509472,CRAVATEX,CRAVATEX LTD.,Active,X,10.0,INE145E01017,Comm.Trading  & Distribution,Equity,210.00,457.05,314.00,365.00,280.00,295.75
706,509480,BERGEPAINT,BERGER PAINTS INDIA LTD.,Active,A,1.0,INE463A01038,Furniture-Furnishing-Paints,Equity,210.55,271.00,330.65,515.50,759.35,810.25
707,509486,CAPRIHANS,CAPRIHANS INDIA LTD.-$,Active,X,10.0,INE479A01018,Plastic Products,Equity,93.00,121.15,69.60,44.00,86.60,91.05
708,509488,GRAPHITE,GRAPHITE INDIA LTD.,Active,A,2.0,INE371A01025,Other Industrial Goods,Equity,72.95,709.60,756.45,303.15,303.50,324.25
709,509496,ITDCEM,ITD CEMENTATION INDIA LTD.,Active,A,1.0,INE686A01026,Construction & Engineering,Equity,148.65,217.85,113.00,55.30,66.50,72.55
710,509525,EMPIND,EMPIRE INDUSTRIES LTD.,Active,X,10.0,INE515H01014,Diversified,Equity,"1,652.55","2,210.75","1,082.85",710.10,664.65,636.90
711,509546,GRAVISSHO,GRAVISS HOSPITALITY LTD.,Active,XT,2.0,INE214F01026,Hotels,Equity,23.15,23.40,25.00,17.05,16.30,14.70
712,509557,GARFIBRES,Garware Technical Fibres Ltd,Active,A,10.0,INE276A01018,Textiles,Equity,611.85,962.55,"1,214.90","1,206.40","2,269.65","2,294.05"
713,509563,GARWAMAR,GARWARE MARINE INDUSTRIES LTD.,Active,X,10.0,INE925D01014,Textiles,Equity,8.67,5.55,2.80,3.79,6.58,6.33
714,509567,GOACARBON,GOA CARBON LTD.-$,Active,T,10.0,INE426D01013,Refineries/ Petro-Products,Equity,105.80,875.00,568.50,212.55,270.65,279.95
715,509597,HARDCAS,HARDCASTLE & WAUD MFG.CO.LTD.,Active,X,10.0,INE722D01015,Specialty Chemicals,Equity,301.30,482.10,303.00,185.85,197.65,187.65
716,509631,HEG,HEG LTD.,Active,A,10.0,INE545A01016,Other Industrial Goods,Equity,150.00,"2,332.35","3,719.55","1,065.80",924.65,978.35
717,509635,HINDCOMPOS,HINDUSTAN COMPOSITES LTD.,Active,B,5.0,INE310C01029,Auto Parts & Equipment,Equity,"1,540.95",528.35,292.90,167.55,225.10,244.65
718,509650,ZHINDHSG,HINDUSTAN HOUSING CO.LTD.,Active,XT,25.0,INE083O01019,Housing Finance,Equity,NA,NA,33.20,34.50,35.15,NA
719,509675,HIL,HIL LTD.,Active,A,10.0,INE557A01011,Cement & Cement Products,Equity,604.30,"1,496.10","2,063.70","1,215.65","2,284.90","2,230.35"
720,509692,INDIANCARD,INDIAN CARD CLOTHING CO.LTD.,Active,B,10.0,INE061A01014,Textiles,Equity,207.55,201.90,100.05,107.40,132.35,145.55
721,509709,INTLCONV,INTERNATIONAL CONVEYORS LTD.,Active,X,1.0,INE575C01027,Plastic Products,Equity,18.55,34.55,21.55,24.65,31.40,31.95
722,509715,JAYSHREETEA,JAY SHREE TEA & INDUSTRIES LTD.,Active,B,5.0,INE364A01020,Tea & Coffee,Equity,96.75,114.90,90.45,47.85,70.50,72.45
723,509760,MODRNSH,MODERN SHARES & STOCKBROKERS LTD.,Active,X,10.0,INE370A01019,Other Financial Services,Equity,24.00,16.25,10.35,7.22,5.10,NA
724,509782,OSEASPR,OSEASPRE CONSULTANTS LTD.,Active,XT,10.0,INE880P01015,Misc.Commercial Services,Equity,NA,NA,NA,NA,NA,NA
725,509820,HUHTAMAKI,Huhtamaki India Ltd,Active,A,2.0,INE275B01026,Containers & Packaging,Equity,242.00,353.65,194.00,246.30,312.60,313.60
726,509835,PREMSYN,PREMIER SYNTHETICS LTD.,Active,X,10.0,INE940N01012,Textiles,Equity,25.30,115.00,52.25,8.20,6.14,6.65
727,509845,RJSHAH,R.J.SHAH & CO.LTD.,Active,P,10.0,INE712Z01019,Realty,Equity,NA,287.70,NA,821.30,855.60,NA
728,509870,SHAHCON,SHAH CONSTRUCTION CO.LTD.,Active,XT,100.0,INE02C301011,Realty,Equity,NA,NA,NA,55.10,NA,NA
729,509874,SHALPAINTS,SHALIMAR PAINTS LTD.-$,Active,B,2.0,INE849C01026,Furniture-Furnishing-Paints,Equity,139.75,200.35,72.65,83.20,89.60,99.20
730,509887,SINNAR,SINNAR BIDI UDYOG LTD.,Active,XT,5.0,INE896E01023,Cigarettes-Tobacco Products,Equity,421.00,430.00,NA,NA,215.25,NA
731,509895,HINDMILL,HINDOOSTAN MILLS LTD.,Active,X,10.0,INE832D01020,Textiles,Equity,352.80,341.00,325.05,237.25,193.25,189.90
732,509910,ZSOUTGAS,SOUTHERN GAS LTD.,Active,P,100.0,INE532U01012,Commodity Chemicals,Equity,NA,NA,NA,162.60,NA,NA
733,509917,TECHCON,TECHNOJET CONSULTANTS LTD.,Active,XT,10.0,INE881P01013,Electronic Components,Equity,NA,NA,NA,NA,NA,NA
734,509930,SUPREMEIND,SUPREME INDUSTRIES LTD.,Active,A,2.0,INE195A01028,Plastic Products,Equity,903.75,"1,291.10","1,173.95","1,152.35","1,628.95","1,797.45"
735,509945,THACKER,THACKER & CO.LTD.,Active,XT,1.0,INE077P01034,Other Financial Services,Equity,190.00,157.50,167.00,94.75,233.75,208.05
736,509953,TRADWIN,TRADE WINGS LTD.,Active,Z,10.0,INE961E01017,Travel Support Services,Equity,94.00,64.70,71.65,50.40,47.70,NA
737,509966,VSTIND,VST INDUSTRIES LTD.,Active,A,10.0,INE710A01016,Cigarettes-Tobacco Products,Equity,"2,409.50","3,204.95","3,279.20","4,216.60","3,708.45","3,665.70"
738,510245,SWASTIVI,SWASTI VINAYAKA SYNTHETICS LTD.,Active,XT,1.0,INE804A01025,Comm.Trading  & Distribution,Equity,2.70,4.89,2.92,3.07,14.96,19.99
739,511000,MADHUSE,MADHUSUDAN SECURITIES LTD.,Active,XT,10.0,INE856D01011,Finance (including NBFCs),Equity,53.40,6.01,3.51,4.67,0.90,0.91
740,511012,YAMNINV,YAMINI INVESTMENTS COMPANY LTD.,Active,XT,1.0,INE457N01025,Investment Companies,Equity,23.55,13.80,0.46,0.19,0.36,0.44
741,511018,ZMILGFIN,Milgrey Finance & Investments Ltd,Active,P,10.0,INE679T01013,Diversified Commercial Services,Equity,11.57,12.74,16.20,19.50,19.50,NA
742,511034,JINDRILL,JINDAL DRILLING & INDUSTRIES LTD.,Active,B,5.0,INE742C01031,Exploration & Production,Equity,167.25,174.25,113.40,80.55,86.40,89.75
743,511048,KUSUMEL,KUSAM ELECTRICAL INDUSTRIES LTD.,Active,XT,10.0,INE175Q01018,Comm.Trading  & Distribution,Equity,NA,NA,NA,5.18,NA,NA
744,511060,JUMBFNL,JUMBO FINANCE LTD.,Active,XT,10.0,INE122N01017,Diversified Commercial Services,Equity,NA,NA,NA,NA,NA,NA
745,511066,SAKTHIFIN,SAKTHI FINANCE LTD.,Active,X,10.0,INE302E01014,Finance (including NBFCs),Equity,30.60,37.15,20.80,14.97,14.71,16.63
746,511072,DHFL,DEWAN HOUSING FINANCE CORPORATION LTD.,Active,B,10.0,INE202B01012,Housing Finance,Equity,243.70,582.85,249.40,16.80,29.65,24.50
747,511074,WEIZFIN,WEIZMANN FINCORP LTD.,Active,Z,10.0,INE407F01018,Finance (including NBFCs),Equity,NA,NA,248.25,NA,253.20,NA
748,511076,SATINDLTD,SAT INDUSTRIES LTD.-$,Active,X,2.0,INE065D01027,Comm.Trading  & Distribution,Equity,18.50,33.55,27.40,29.95,20.90,20.60
749,511096,TVOLCON,TIVOLI CONSTRUCTION LTD.,Active,XT,10.0,INE747V01014,Realty,Equity,NA,NA,NA,NA,NA,NA
750,511108,SHIVTEX,SHIVA TEXYARN LTD.,Active,B,10.0,INE705C01020,Textiles,Equity,233.90,582.25,199.90,90.85,112.80,131.75
751,511110,VBDESAI,V.B.DESAI FINANCIAL SERVICES LTD.,Active,X,10.0,INE848D01018,Other Financial Services,Equity,9.71,13.00,9.35,4.80,4.03,4.65
752,511116,QUADRANT,Quadrant Televentures Limited-$,Active,XT,1.0,INE527B01020,Telecom Services,Equity,3.33,2.73,0.46,0.20,0.22,0.27
753,511122,1STCUS,FIRST CUSTODIAN FUND (INDIA) LTD.,Active,XT,10.0,INE609B01018,Finance (including NBFCs),Equity,11.78,28.35,36.50,32.55,30.45,30.45
754,511131,KAMANWALA,KAMANWALA HOUSING CONSTRUCTION LTD.,Active,X,10.0,INE344D01018,Realty,Equity,14.00,15.30,6.50,4.73,5.92,5.55
755,511139,BAJRFIN,BAJRANG FINANCE LTD.,Active,XT,10.0,INE507J01017,Diversified Commercial Services,Equity,NA,NA,NA,NA,12.56,13.83
756,511144,ASYAINFO,Asya Infosoft Limited,Active,XT,10.0,INE520G01016,IT Consulting & Software,Equity,45.15,49.40,9.41,7.98,5.98,6.82
757,511147,WSFIN,WALL STREET FINANCE LTD.,Active,X,10.0,INE549D01012,Finance (including NBFCs),Equity,26.95,40.00,29.35,20.00,14.85,15.05
758,511149,REMITR,REMI SECURITIES LTD.,Active,XT,10.0,INE592J01019,Diversified Commercial Services,Equity,NA,NA,NA,NA,13.46,13.99
759,511153,ANJANIFOODS,Anjani Foods Ltd,Active,XT,10.0,INE096I01013,Packaged Foods,Equity,13.71,24.80,13.76,4.97,136.65,153.70
760,511176,PARSHWANA,PARSHWANATH CORPORATION LTD.,Active,X,10.0,INE635I01018,Realty,Equity,16.00,16.80,16.40,15.20,17.70,17.35
761,511185,SURYAKR,SURYAKRIPA FINANCE LTD.,Active,XT,10.0,INE381N01019,Transportation - Logistics,Equity,5.35,5.89,5.60,5.32,5.75,NA
762,511187,MILLENNIUM,Millennium Online Solutions ( India ) Ltd,Active,X,1.0,INE570N01025,Diversified Commercial Services,Equity,3.39,0.76,0.70,0.72,0.60,0.63
763,511196,CANFINHOME,CAN FIN HOMES LTD.,Active,A,2.0,INE477A01020,Housing Finance,Equity,"1,581.40",473.45,288.55,393.05,499.45,503.25
764,511200,MUNCAPM,MUNOTH CAPITAL MARKET LTD.,Active,XT,5.0,INE910G01027,Diversified Commercial Services,Equity,76.15,63.20,63.20,63.20,62.00,NA
765,511208,IVC,IL&FS INVESTMENT MANAGERS LTD.,Active,T,2.0,INE050B01023,Asset Management Cos.,Equity,14.36,31.35,7.26,3.30,4.92,5.51
766,511218,SRTRANSFIN,SHRIRAM TRANSPORT FINANCE CO.LTD.,Active,A,10.0,INE721A01013,Finance (including NBFCs),Equity,853.55,"1,480.15","1,239.90","1,171.50","1,046.25","1,296.20"
767,511243,CHOLAFIN,Cholamandalam Investment and Finance Company Ltd,Active,A,2.0,INE121A01024,Finance (including NBFCs),Equity,945.35,"1,294.15","1,260.20",305.65,387.85,431.45
768,511254,SAGARSYST,SAGAR SYSTECH LTD.,Active,P,10.0,INE771Z01015,Finance (including NBFCs),Equity,NA,NA,NA,NA,NA,NA
769,511260,IDINFO,ID Info Business Services Ltd,Active,XT,10.0,INE088P01015,Other Financial Services,Equity,NA,NA,NA,15.90,16.65,NA
770,511333,VLSFINANCE,VLS FINANCE LTD.,Active,B,10.0,INE709A01018,Other Financial Services,Equity,48.00,95.85,56.95,50.40,68.45,82.25
771,511355,INDCEMCAP,INDIA CEMENTS CAPITAL LTD.,Active,XT,10.0,INE429D01017,Finance (including NBFCs),Equity,3.98,5.70,3.13,2.38,4.35,5.56
772,511359,ADMANUM,AD-MANUM FINANCE LTD.,Active,X,10.0,INE556D01017,Finance (including NBFCs),Equity,26.90,38.90,25.00,12.75,16.40,15.55
773,511367,MEGLON,MEGLON INFRA-REAL (INDIA) LTD.,Active,X,10.0,INE218B01018,Finance (including NBFCs),Equity,14.70,14.82,4.04,3.75,3.92,NA
774,511377,MEHIF,MEHTA INTEGRATED FINANCE LTD.,Active,XT,10.0,INE240B01012,Finance (including NBFCs),Equity,4.04,8.26,6.72,2.50,6.12,5.70
775,511389,VIDEOIND,VIDEOCON INDUSTRIES LTD.,Active,Z,10.0,INE703A01011,Consumer Electronics,Equity,103.90,19.65,3.36,4.74,6.25,6.94
776,511391,INTRGLB,INTER GLOBE FINANCE LTD.,Active,X,10.0,INE661M01016,Finance (including NBFCs),Equity,27.45,26.25,13.70,2.42,6.09,6.61
777,511401,MCLTD,Munoth Communication Ltd,Active,XT,10.0,INE410E01015,Other Financial Services,Equity,1.78,1.99,3.00,3.00,2.79,2.66
778,511411,SHRISTI,SHRISTI INFRASTRUCTURE DEVELOPMENT CORPORATION LTD.,Active,XT,10.0,INE472C01027,Construction & Engineering,Equity,290.95,313.00,200.00,89.00,59.10,69.45
779,511413,CREST,CREST VENTURES LIMITED,Active,B,10.0,INE559D01011,Finance (including NBFCs),Equity,88.70,273.25,143.10,91.15,101.95,102.70
780,511431,VAKRANGEE,Vakrangee Limited-$,Active,A,1.0,INE051B01021,Specialty Retail,Equity,273.20,421.00,33.35,47.65,69.10,66.40
781,511441,GUJCRED,GUJARAT CREDIT CORPORATION LTD.,Active,XT,10.0,INE034B01019,Other Financial Services,Equity,NA,22.80,9.90,10.86,4.74,4.48
782,511447,SYLPH,SYLPH TECHNOLOGIES LTD.,Active,X,10.0,INE706F01013,Internet Software & Services,Equity,NA,5.01,5.87,9.00,3.20,3.04
783,511451,DHARFIN,DHARANI FINANCE LTD.,Active,X,10.0,INE899D01011,Finance (including NBFCs),Equity,8.00,13.04,3.04,1.50,5.24,5.72
784,511463,ALEXANDER,Alexander Stamps And Coin Ltd,Active,X,10.0,INE191N01012,Diversified,Equity,84.00,31.60,23.55,14.85,11.56,13.15
785,511473,INDBANK,INDBANK MERCHANT BANKING SERVICES LTD.,Active,B,10.0,INE841B01017,Other Financial Services,Equity,12.61,22.60,9.34,7.00,11.10,12.03
786,511493,VCKCAP,VCK CAPITAL MARKET SERVICES LTD.,Active,XT,10.0,INE488C01015,Finance (including NBFCs),Equity,1.17,0.94,1.43,0.87,1.69,1.69
787,511501,BHARAT,BHARAT BHUSHAN SHARE & COMMODITY BROKERS LTD.,Active,X,10.0,INE900A01013,Other Financial Services,Equity,15.15,22.50,18.50,14.14,16.95,17.80
788,511505,CAPITALT,CAPITAL TRUST LTD.,Active,B,10.0,INE707C01018,Finance (including NBFCs),Equity,434.55,515.00,194.50,146.75,103.10,101.75
789,511507,USHAKIRA,USHAKIRAN FINANCE LTD.,Active,XT,10.0,INE697C01011,Finance (including NBFCs),Equity,4.68,5.00,4.30,4.38,2.38,3.16
790,511509,VIVOBIOT,VIVO BIO TECH LTD.,Active,X,10.0,INE380K01017,Biotechnology,Equity,75.85,49.90,73.00,28.70,54.60,62.45
791,511523,VEERHEALTH,Veerhealth Care Limited,Active,X,10.0,INE882C01035,Pharmaceuticals,Equity,1.42,18.95,9.00,9.00,7.60,8.46
792,511525,PANINDIAC,PAN INDIA CORPORATION LTD.,Active,XT,10.0,INE376A01032,IT Software Products,Equity,0.37,0.20,0.19,0.19,0.34,0.40
793,511533,SAHARAHOUS,SAHARA HOUSINGFINA CORPORATION LTD.,Active,X,10.0,INE135C01012,Housing Finance,Equity,90.50,77.45,44.60,25.00,38.15,42.30
794,511535,NDASEC,NDA SECURITIES LTD.,Active,X,10.0,INE026C01013,Other Financial Services,Equity,13.50,8.85,10.65,12.35,5.50,NA
795,511539,SUPRATRE,Supra Trends Limited,Active,XT,10.0,INE533B01028,Other Financial Services,Equity,19.00,15.00,10.00,8.30,9.40,9.40
796,511543,GSBFIN,GSB FINANCE LTD.,Active,X,10.0,INE777C01011,Finance (including NBFCs),Equity,5.82,9.72,9.00,5.72,5.00,4.75
797,511549,MORARKFI,MORARKA FINANCE LTD.,Active,X,10.0,INE367A01015,Finance (including NBFCs),Equity,17.55,39.55,21.00,15.00,27.85,29.00
798,511551,MONARCH,Monarch Networth Capital Ltd,Active,X,10.0,INE903D01011,Other Financial Services,Equity,28.30,77.35,42.00,23.00,37.50,40.00
799,511557,PROFINC,PRO FIN CAPITAL SERVICES LTD.,Active,X,10.0,INE732K01019,Misc.Commercial Services,Equity,135.05,231.95,198.65,22.05,24.90,28.35
800,511559,TIMESGTY,TIMES GUARANTY LTD.,Active,B,10.0,INE289C01025,Finance (including NBFCs),Equity,22.55,72.40,31.45,28.90,27.60,27.40
801,511571,SODFC,SOM DATT FINANCE CORPORATION LTD.,Active,X,10.0,INE754C01010,Finance (including NBFCs),Equity,4.61,5.46,3.00,16.40,11.20,9.74
802,511577,SAVFI,SAVANI FINANCIALS LTD.,Active,XT,10.0,INE304E01010,Finance (including NBFCs),Equity,10.32,11.88,7.32,9.12,10.00,NA
803,511585,REGTRUS,REGENCY TRUST LTD.,Active,XT,1.0,INE425F01028,Finance (including NBFCs),Equity,2.30,3.27,2.89,2.65,2.10,2.05
804,511589,AVONMORE,Avonmore Capital & Management Services Limited,Active,X,10.0,INE323B01016,Finance (including NBFCs),Equity,12.97,45.05,19.90,10.65,17.80,16.80
805,511593,LIBORDFIN,Libord Finance Ltd,Active,XT,10.0,INE212B01011,Finance (including NBFCs),Equity,8.74,13.82,6.20,5.70,3.47,3.87
806,511597,PALSOFT,PALSOFT INFOSYSTEMS LTD.,Active,XT,10.0,INE969B01016,Finance (including NBFCs),Equity,7.40,11.70,9.00,6.33,2.79,2.78
807,511601,YASHMGM,YASH MANAGEMENT & SATELLITE LTD.,Active,X,10.0,INE216B01012,Comm.Trading  & Distribution,Equity,6.75,13.50,10.20,6.00,14.37,14.83
808,511605,ARIHCAPM,ARIHANT CAPITAL MARKETS LTD.,Active,X,5.0,INE420B01028,Other Financial Services,Equity,46.00,168.85,67.80,44.00,77.65,83.90
809,511609,ISLCONSUL,ISL CONSULTING LTD.,Active,X,5.0,INE569B01022,Finance (including NBFCs),Equity,25.90,18.45,18.80,11.40,10.45,10.26
810,511611,DCMFINSERV,DCM FINANCIAL SERVICES LTD.,Active,B,10.0,INE891B01012,Finance (including NBFCs),Equity,3.89,3.20,1.97,0.70,1.39,1.74
811,511628,IMCAP,IM+ Capitals Limited,Active,X,10.0,INE417D01012,Finance (including NBFCs),Equity,30.60,75.45,20.50,19.70,51.00,48.00
812,511630,SAMBHAAV,SAMBHAAV MEDIA LTD.,Active,B,1.0,INE699B01027,Publishing,Equity,5.66,15.62,5.18,2.74,2.09,2.29
813,511634,DUGARHOU,DUGAR HOUSING DEVELOPMENTS LTD.,Active,P,10.0,INE919M01018,Construction & Engineering,Equity,NA,NA,NA,NA,NA,NA
814,511654,SUGALDAM,SUGAL & DAMANI SHARE BROKERS LTD.,Active,X,10.0,INE309D01011,Finance (including NBFCs),Equity,7.00,15.80,14.10,7.22,7.98,8.27
815,511658,NETTLINX,NETTLINX LTD.,Active,X,10.0,INE027D01019,IT Software Products,Equity,138.30,77.40,50.00,27.65,64.95,63.80
816,511672,SCANSTL,Scan Steels Limited,Active,X,10.0,INE099G01011,Iron & Steel/Interm.Products,Equity,12.75,24.80,57.90,18.50,19.60,25.95
817,511676,GICHSGFIN,GIC HOUSING FINANCE LTD.,Active,A,10.0,INE289B01019,Housing Finance,Equity,269.10,462.70,261.65,156.35,120.40,127.75
818,511688,MATHEWE,MATHEW EASOW RESEARCH SECURITIES LTD.,Active,X,10.0,INE963B01019,Finance (including NBFCs),Equity,44.00,24.80,15.80,11.00,5.33,5.07
819,511692,AJCON,AJCON GLOBAL SERVICES LTD.,Active,X,10.0,INE759C01019,Other Financial Services,Equity,23.45,25.00,33.00,25.40,22.00,21.50
820,511696,CHRTEDCA,CHARTERED CAPITAL & INVESTMENT LTD.,Active,X,10.0,INE953B01010,Other Financial Services,Equity,42.45,64.90,51.45,54.00,62.45,NA
821,511700,STANCAP,STANDARD CAPITAL MARKETS LTD.,Active,XT,10.0,INE625D01010,Finance (including NBFCs),Equity,2.23,1.67,1.36,1.41,1.31,1.32
822,511702,PARSHINV,PARSHARTI INVESTMENT LTD.,Active,X,10.0,INE290E01011,Finance (including NBFCs),Equity,7.70,5.95,9.29,7.03,5.25,5.30
823,511706,ACTIONFI,ACTION FINANCIAL SERVICES (INDIA) LTD.,Active,Z,10.0,INE357A01032,Other Financial Services,Equity,6.20,9.01,7.25,8.17,5.40,5.75
