,Security Code,Close 2016,Close 2017,Close 2018,Close 2019,Close 2020,Close 2021
2466,532455,3.75,23.65,16.55,4.68,5.61,5.99
2467,532456,207.10,48.60,22.45,16.15,15.98,16.90
2468,532457,73.70,86.35,65.00,41.60,82.25,84.60
2469,532459,46.80,65.50,36.50,29.75,49.00,50.00
2470,532460,203.75,170.30,139.95,165.00,162.00,163.20
2471,532461,115.60,171.50,78.10,64.35,33.05,35.40
2472,532466,"3,119.15","4,082.55","3,708.70","2,739.55","3,209.45","3,343.80"
2473,532468,"2,357.70","3,732.10","5,349.75","5,842.35","6,139.35","5,963.30"
2474,532475,165.85,364.70,191.70,161.15,157.55,150.60
2475,532477,123.10,144.35,85.70,54.80,31.55,31.80
2476,532478,781.50,"1,081.55","1,376.75","1,272.20","1,185.75","1,249.80"
2477,532479,8.57,15.81,8.25,4.50,11.34,11.42
2478,532481,13.21,13.06,7.82,3.48,6.47,6.81
2479,532482,107.95,137.30,89.65,123.10,352.15,367.30
2480,532483,262.85,360.90,275.00,221.30,128.95,130.95
2481,532485,369.70,482.95,395.90,418.75,403.75,396.95
2482,532486,906.00,213.50,166.45,92.90,180.15,222.85
2483,532488,783.10,"1,098.20","1,482.20","1,846.10","3,842.45","3,858.15"
2484,532493,109.45,114.10,77.35,82.95,124.50,128.55
2485,532497,111.65,293.35,400.50,313.40,457.10,509.00
2486,532498,"1,801.60","2,104.90","1,599.65","1,413.20","1,060.20","1,144.85"
2487,532500,"5,323.00","9,731.35","7,462.30","7,367.20","7,649.70","8,015.95"
2488,532503,526.65,"1,501.05",749.80,824.00,702.45,737.25
2489,532504,"2,524.40",828.85,696.10,"1,006.35","2,612.05","2,711.90"
2490,532505,33.35,29.80,20.25,16.70,12.68,12.99
2491,532507,3.96,7.46,4.95,1.86,3.30,3.33
2492,532508,37.75,104.35,34.25,38.60,75.75,88.45
2493,532509,192.15,331.95,226.35,196.95,199.80,216.50
2494,532513,189.75,395.15,199.00,104.30,128.00,133.25
2495,532514,914.10,334.95,267.15,428.15,502.05,550.50
2496,532515,261.85,431.85,370.90,242.00,227.10,239.00
2497,532521,98.70,88.70,40.30,16.50,42.00,41.50
2498,532522,367.70,254.55,223.50,267.90,247.60,268.45
2499,532523,951.10,537.25,628.90,293.90,465.35,466.00
2500,532524,73.55,118.80,92.75,56.50,58.85,60.60
2501,532525,28.60,22.85,14.89,12.96,13.04,14.12
2502,532527,286.00,857.95,534.25,379.90,478.25,526.15
2503,532528,127.90,145.90,106.00,72.90,115.75,124.40
2504,532529,69.65,45.80,38.45,26.00,39.35,39.40
2505,532531,"1,060.60",822.75,461.05,362.00,877.50,943.35
2506,532532,8.07,26.00,7.70,1.96,7.46,8.05
2507,532538,"3,245.75","4,320.80","4,002.70","4,046.85","5,284.65","5,590.25"
2508,532539,300.95,"1,282.25",323.50,351.55,398.65,401.70
2509,532540,"2,361.95","2,700.40","1,893.55","2,161.30","2,870.20","3,120.35"
2510,532541,423.70,646.30,"1,149.45","1,589.85","2,706.05","2,801.65"
2511,532543,82.10,84.70,66.65,44.10,47.50,48.30
2512,532548,168.05,339.70,177.85,160.80,233.05,247.25
2513,532553,60.35,175.30,113.40,76.50,86.40,86.25
2514,532555,164.70,177.20,148.65,119.05,99.30,100.15
2515,532604,3.84,6.60,6.63,2.45,4.25,4.98
2516,532605,230.70,549.05,308.70,285.25,277.80,305.70
2517,532610,320.60,47.30,22.10,33.35,30.95,31.85
2518,532612,259.55,279.75,217.65,191.60,304.25,325.05
2519,532613,52.10,78.90,28.10,8.04,13.20,17.58
2520,532616,51.25,61.35,45.15,55.70,86.80,87.15
2521,532617,347.35,831.30,277.65,29.60,122.00,163.40
2522,532621,51.05,56.35,25.15,13.14,14.25,13.90
2523,532622,245.45,236.20,129.55,122.35,121.80,123.15
2524,532624,78.20,78.95,32.25,13.85,26.42,25.00
2525,532626,242.95,642.05,388.35,170.85,211.75,259.20
2526,532627,3.96,9.52,2.05,1.64,3.23,3.30
2527,532628,5.63,8.05,3.64,1.99,6.51,8.69
2528,532629,49.95,61.50,10.48,4.62,5.18,5.88
2529,532630,61.90,135.65,77.30,72.00,89.45,89.90
2530,532633,370.40,447.30,205.00,285.00,293.50,277.85
2531,532636,262.40,667.35,502.50,139.50,113.75,115.30
2532,532637,133.05,219.25,73.20,27.95,140.05,137.75
2533,532638,288.25,553.80,529.50,370.85,199.85,202.70
2534,532640,12.16,13.11,8.32,2.65,3.78,4.56
2535,532641,111.70,163.05,62.70,30.10,26.70,32.65
2536,532642,"1,347.60","1,794.35","2,321.60","2,186.20","3,869.90","3,666.50"
2537,532644,718.35,"1,112.95",715.35,"1,169.75","1,918.00","2,248.15"
2538,532645,0.80,0.36,0.37,0.35,0.72,0.83
2539,532648,"1,156.30",315.05,181.75,46.95,17.86,18.05
2540,532649,32.90,38.80,20.55,12.13,23.95,23.50
2541,532650,10.75,21.65,13.47,7.31,8.01,7.84
2542,532651,26.30,23.15,65.60,33.70,34.20,37.30
2543,532652,111.80,151.80,112.05,72.00,57.75,64.25
2544,532654,139.45,205.00,118.55,4.66,21.90,23.40
2545,532656,2.19,3.43,2.11,1.73,3.36,4.06
2546,532659,53.80,62.95,43.75,39.25,37.00,43.05
2547,532660,89.65,103.95,36.85,12.40,18.00,17.85
2548,532661,414.20,733.90,507.60,334.10,269.35,263.50
2549,532662,72.40,102.00,40.00,14.35,16.20,18.50
2550,532663,402.90,734.10,680.50,572.30,813.50,862.95
2551,532666,0.31,0.21,0.22,0.22,0.79,1.02
2552,532667,13.82,15.54,5.42,1.87,6.55,7.91
2553,532668,139.85,233.75,128.70,58.75,92.20,87.30
2554,532670,13.93,16.35,10.74,8.48,12.14,12.24
2555,532673,29.30,18.55,8.05,7.51,11.96,12.25
2556,532674,276.70,335.40,213.50,115.50,135.30,156.25
2557,532678,149.15,124.55,8.46,4.20,11.50,12.00
2558,532679,97.70,315.85,388.95,118.40,136.25,137.65
2559,532683,"1,294.10","1,546.15","1,679.85","1,650.00","1,967.45","2,001.35"
2560,532684,33.25,69.75,31.70,29.30,51.95,59.10
2561,532686,38.60,45.20,23.90,20.25,27.90,31.50
2562,532687,400.70,780.90,612.75,625.40,407.20,387.20
2563,532689,"1,152.80","1,413.80","1,601.80","1,898.70","1,319.80","1,454.65"
2564,532690,2.35,2.15,0.38,0.40,0.73,0.94
2565,532692,21.55,25.60,25.90,6.22,3.24,3.97
2566,532693,18.75,24.30,4.19,1.09,2.23,2.82
2567,532694,19.25,14.87,7.39,1.33,3.88,4.68
2568,532695,8.83,15.45,9.25,7.02,5.30,7.03
2569,532696,10.29,5.59,2.52,1.00,3.84,4.30
2570,532698,69.45,115.60,95.35,50.80,71.15,91.80
2571,532699,74.50,161.25,130.10,70.55,76.15,75.20
2572,532700,812.00,753.50,623.10,253.75,159.60,171.55
2573,532701,8.24,8.63,6.50,4.60,6.36,5.87
2574,532702,139.45,226.60,174.85,219.40,221.05,210.30
2575,532705,179.65,179.35,116.75,63.00,42.85,45.45
2576,532706,230.95,291.25,246.85,381.25,282.65,346.00
2577,532707,146.75,199.05,136.75,143.00,261.55,276.20
2578,532708,5.41,18.55,7.75,4.02,2.94,3.15
2579,532710,272.90,425.90,210.85,107.80,62.50,62.05
2580,532712,34.05,36.22,14.39,0.87,2.01,2.07
2581,532713,61.50,164.25,33.15,6.67,7.94,7.00
2582,532714,140.15,384.00,301.40,301.25,364.45,362.30
2583,532716,62.15,82.85,56.00,28.10,48.00,46.40
2584,532717,214.60,235.05,107.85,111.50,115.60,111.30
2585,532719,20.05,65.45,21.65,8.78,10.44,11.83
2586,532720,270.05,472.35,473.15,322.30,174.80,190.00
2587,532721,16.95,19.75,8.95,5.00,6.49,8.40
2588,532722,49.80,109.55,42.15,29.70,25.45,28.35
2589,532723,14.00,12.40,9.26,2.99,13.75,14.00
2590,532725,671.00,"1,188.85","1,087.40","1,063.10","1,092.35","1,129.10"
2591,532726,39.45,33.95,56.40,29.00,39.05,48.15
2592,532728,25.35,45.00,37.45,28.95,30.40,29.95
2593,532729,54.65,146.20,91.70,108.45,100.05,105.10
2594,532730,15.85,21.00,8.89,6.10,8.33,9.44
2595,532731,5.25,4.40,1.90,0.57,1.48,1.81
2596,532732,"1,775.00","1,900.00","1,255.00","1,000.00",829.75,945.00
2597,532733,492.60,990.50,609.00,440.20,481.00,528.05
2598,532734,58.60,342.30,295.00,231.95,475.65,533.90
2599,532735,57.30,46.60,49.10,70.00,120.75,123.00
2600,532737,56.95,221.05,105.50,70.15,79.60,72.30
2601,532738,15.65,18.85,4.85,1.52,1.91,2.54
2602,532740,67.10,72.85,48.05,33.25,34.05,42.60
2603,532741,68.65,210.90,170.00,95.10,113.60,127.85
2604,532742,527.00,"1,178.25","2,371.90","2,461.80","3,760.70","3,829.00"
2605,532744,12.90,23.90,10.05,4.85,6.90,7.43
2606,532745,37.45,92.65,44.95,41.45,36.85,40.20
2607,532746,8.10,6.51,1.60,0.35,1.32,1.31
2608,532748,66.55,125.00,61.75,43.10,52.45,49.10
2609,532749,179.00,208.40,108.60,97.35,133.75,136.50
2610,532751,23.75,22.80,5.39,2.61,2.76,3.11
2611,532754,11.88,22.45,16.40,21.00,26.45,27.60
2612,532755,488.70,503.85,721.10,762.60,973.05,"1,050.95"
2613,532756,183.50,257.75,255.75,164.75,171.80,174.60
2614,532757,889.00,"1,127.60","1,089.20","1,205.45","1,246.85","1,262.95"
2615,532759,70.60,117.60,22.75,6.06,8.44,10.01
2616,532760,281.35,205.50,126.50,105.20,43.30,44.85
2617,532761,109.25,336.90,170.20,44.00,39.55,45.60
2618,532762,45.05,144.10,91.35,74.55,135.70,141.80
2619,532764,117.85,171.95,129.65,78.75,87.10,89.45
2620,532766,29.70,18.75,3.40,0.87,0.49,0.54
2621,532767,670.70,226.40,175.85,79.40,39.25,45.90
2622,532768,"1,128.55","1,005.30",492.55,455.05,566.60,595.65
2623,532771,36.70,75.00,34.70,15.10,24.05,23.90
2624,532772,107.90,195.55,168.65,171.70,119.20,120.85
2625,532773,80.90,176.20,65.60,52.35,53.85,51.85
2626,532774,54.10,49.80,60.55,34.75,34.75,37.40
2627,532775,4.45,6.97,0.79,0.40,0.72,0.90
2628,532776,42.85,91.65,44.50,22.80,20.35,20.80
2629,532777,899.25,"1,381.20","1,439.70","2,530.80","4,766.80","5,418.85"
2630,532779,178.55,282.55,261.65,283.90,317.40,335.85
2631,532780,12.90,30.30,7.36,2.23,4.95,6.21
2632,532782,801.65,97.35,41.65,31.30,46.05,47.80
2633,532783,284.25,91.05,42.05,22.70,57.15,57.30
2634,532784,246.35,618.30,454.50,401.00,414.25,473.45
2635,532785,102.90,197.10,136.10,80.70,64.10,65.75
2636,532790,56.20,40.25,30.55,70.50,681.95,767.60
2637,532794,38.90,46.65,24.10,6.08,5.85,5.74
2638,532795,38.10,25.85,10.95,1.98,1.45,1.58
2639,532796,431.50,832.70,186.40,102.55,125.25,130.85
2640,532797,47.60,101.00,61.20,25.00,35.40,34.85
2641,532798,33.40,60.70,40.85,24.20,35.90,37.20
2642,532799,89.95,129.65,41.60,14.85,16.57,20.65
2643,532800,36.45,61.30,38.15,21.15,30.95,31.45
2644,532801,90.60,78.30,41.60,25.65,46.50,52.40
2645,532804,363.65,542.90,600.30,289.00,354.95,361.65
2646,532805,93.90,175.20,88.50,117.65,132.20,135.25
2647,532806,24.45,27.95,11.90,9.90,13.05,14.85
2648,532807,81.10,113.85,48.40,32.75,36.90,41.25
2649,532808,136.00,138.25,139.85,157.20,200.50,192.05
2650,532809,37.70,40.80,46.80,41.05,101.35,101.45
2651,532810,121.80,121.55,107.05,117.80,114.25,120.95
2652,532811,258.00,390.05,324.50,297.90,266.00,264.10
2653,532812,10.26,15.52,4.70,4.98,2.62,2.95
2654,532813,14.70,76.95,28.65,3.00,7.30,6.82
2655,532814,220.70,376.65,243.80,100.85,85.55,87.10
2656,532815,87.15,103.60,67.50,40.55,118.05,121.20
2657,532817,6.49,16.35,11.09,10.01,10.99,11.19
2658,532819,521.75,610.10,863.35,799.20,"1,657.45","1,739.20"
2659,532820,22.25,23.45,6.47,5.00,5.11,5.03
2660,532822,73.95,108.20,37.70,6.16,10.64,11.78
2661,532823,6.50,7.39,2.10,0.65,2.28,1.90
2662,532825,0.76,0.57,0.54,0.28,1.04,0.98
2663,532826,59.35,60.25,45.45,43.75,36.05,37.50
2664,532827,"13,722.55","25,462.75","25,161.30","23,368.95","27,611.35","29,830.75"
2665,532828,29.60,45.40,20.95,15.45,19.65,21.30
2666,532829,30.70,49.75,32.75,20.65,20.00,28.20
2667,532830,392.90,839.60,"1,132.35","1,176.35","1,787.30","1,764.15"
2668,532832,71.30,223.20,87.20,65.20,82.25,86.35
2669,532834,100.35,129.05,54.70,84.10,122.35,123.55
2670,532835,"3,999.45","3,952.80","3,141.35","3,079.40","2,925.70","2,939.80"
2671,532839,84.70,82.00,38.25,13.13,13.44,12.83
2672,532841,76.85,275.90,181.95,111.90,318.40,336.20
2673,532842,129.75,220.60,155.95,106.00,247.00,250.30
2674,532843,180.55,160.30,140.40,132.05,154.95,179.45
2675,532845,74.65,59.25,16.00,3.38,5.77,6.29
2676,532847,17.85,39.25,21.40,10.55,11.71,14.25
2677,532848,110.05,307.70,253.55,197.95,160.60,153.85
2678,532850,14.27,9.39,1.47,0.75,1.05,1.20
2679,532851,487.05,808.50,563.85,481.65,468.25,475.90
2680,532852,44.10,47.05,28.40,17.55,32.85,35.90
2681,532853,219.85,362.75,215.45,152.05,251.00,243.30
2682,532854,23.85,6.75,1.80,0.35,0.78,0.78
2683,532855,18.25,50.25,44.40,32.35,33.35,32.80
2684,532856,91.90,207.90,100.85,55.80,49.35,56.70
2685,532859,524.30,899.75,638.15,583.40,"1,128.90","1,171.05"
2686,532864,50.95,96.20,80.25,51.90,62.75,63.45
2687,532865,37.30,106.80,60.20,57.05,82.70,83.85
2688,532867,111.40,470.95,279.55,103.20,100.15,97.55
2689,532868,111.35,259.35,177.50,230.95,232.85,248.15
2690,532869,43.50,68.20,39.55,24.45,52.95,49.10
2691,532870,1.84,1.26,0.40,0.46,1.73,1.79
2692,532872,304.20,506.90,187.65,156.15,193.90,200.20
2693,532873,59.85,65.50,26.25,3.02,7.37,6.97
2694,532874,2.69,1.19,0.36,0.22,0.56,0.72
2695,532875,34.55,26.70,13.99,19.85,37.35,43.50
2696,532878,30.55,43.00,25.90,16.85,36.10,38.55
2697,532879,65.60,67.75,40.65,32.00,50.95,50.20
2698,532880,158.35,230.35,213.75,155.40,82.50,81.95
2699,532884,15.75,24.15,20.20,54.30,97.80,98.50
2700,532885,83.20,72.60,36.70,17.90,13.85,14.01
2701,532886,2.95,2.97,1.57,0.78,2.32,2.34
2702,532887,8.42,4.74,1.00,0.40,1.25,1.35
2703,532888,216.15,576.25,178.90,218.75,281.95,291.45
2704,532889,568.75,796.05,559.80,656.65,873.90,957.20
2705,532890,134.95,160.80,148.75,99.45,53.25,59.85
2706,532891,43.55,166.80,72.70,57.35,84.35,92.45
2707,532892,522.20,"1,490.05",677.75,760.75,601.05,656.30
2708,532893,30.50,34.80,28.00,24.50,23.75,25.05
2709,532894,4.47,11.17,5.60,2.95,4.39,5.41
2710,532895,12.97,60.15,14.00,6.98,6.20,6.60
2711,532896,4.10,14.83,6.89,3.51,4.66,4.92
2712,532898,183.45,200.35,199.00,190.20,189.80,203.85
2713,532899,410.55,549.00,574.25,508.10,519.80,535.10
2714,532900,177.00,220.00,308.90,432.05,709.75,700.60
2715,532904,81.60,120.35,24.00,9.43,12.00,14.80
2716,532906,76.00,141.00,100.20,57.00,115.55,117.65
2717,532907,42.55,54.70,17.07,2.00,4.15,4.34
2718,532911,12.80,12.98,6.02,13.02,9.91,17.90
2719,532914,527.70,55.90,7.37,2.11,2.56,2.89
2720,532915,254.90,69.95,29.50,42.50,69.60,66.70
2721,532916,21.25,30.00,17.30,12.10,15.53,19.00
2722,532918,13.40,20.05,16.60,9.20,14.45,21.03
2723,532921,268.10,404.65,387.35,365.95,483.55,517.05
2724,532922,97.60,297.30,182.10,109.05,68.55,70.60
2725,532923,126.15,336.80,309.60,351.35,284.10,311.00
2726,532924,83.70,366.40,239.50,249.40,244.25,274.20
2727,532925,4.53,2.72,1.06,0.44,1.68,1.95
2728,532926,337.30,384.65,213.80,147.05,146.35,149.40
2729,532927,"1,396.60","1,573.25","1,076.30",569.45,883.65,912.90
2730,532928,338.15,42.00,13.15,7.17,20.44,19.70
2731,532929,150.50,315.90,219.40,218.20,248.95,261.90
2732,532930,112.80,137.35,61.15,35.55,46.80,46.25
2733,532931,10.52,13.71,4.05,1.64,2.55,3.11
2734,532932,50.55,73.50,41.65,33.85,57.80,57.30
2735,532933,43.00,61.50,36.20,16.45,15.05,14.75
2736,532934,157.70,698.70,381.65,192.75,261.05,267.50
2737,532935,159.70,242.60,101.10,65.35,103.25,106.60
2738,532937,396.65,844.40,505.00,465.00,55.35,53.35
2739,532939,41.25,50.25,28.65,3.49,3.39,3.58
2740,532940,205.10,299.85,133.00,140.55,132.95,144.85
2741,532941,72.45,127.55,64.65,41.45,46.00,50.65
2742,532942,170.90,324.30,213.50,249.55,324.90,345.10
2743,532944,82.00,56.85,37.05,30.55,68.05,62.05
2744,532945,29.45,31.90,12.09,5.27,4.89,5.59
2745,532946,33.10,41.50,58.25,16.95,31.15,30.15
2746,532947,196.25,238.00,163.85,74.60,119.70,114.55
2747,532951,27.45,27.85,129.65,25.70,54.00,52.70
2748,532952,91.50,195.75,91.50,71.90,89.45,96.90
2749,532953,162.35,243.30,228.15,211.05,186.25,214.05
2750,532955,124.90,155.65,122.05,143.25,133.80,144.70
2751,532957,49.45,56.00,23.75,8.04,19.09,21.35
2752,532959,3.71,3.88,0.70,0.43,0.77,0.93
2753,532960,20.55,265.60,385.80,213.90,321.65,362.10
2754,532966,123.10,166.45,81.40,49.05,58.20,58.95
2755,532967,286.50,502.95,447.10,401.55,537.95,517.90
2756,532972,30.70,100.70,65.85,3.01,4.22,5.63
2757,532974,26.90,87.10,56.30,35.20,44.95,50.55
2758,532975,4.60,7.43,2.55,1.59,1.97,2.60
2759,532976,11.29,26.35,18.55,26.80,19.50,19.20
2760,532977,"2,633.85","3,323.20","2,718.50","3,185.50","3,447.20","3,532.30"
2761,532978,"2,894.15","5,238.40","6,481.30","9,388.55","8,904.45","9,170.60"
2762,532980,21.75,23.45,14.89,13.84,17.84,19.60
2763,532983,478.90,484.30,238.40,310.45,369.10,372.80
2764,532985,NA,NA,NA,NA,NA,NA
2765,532986,21.45,35.65,21.30,15.10,48.00,48.00
2766,532987,992.40,"1,167.30",557.80,726.60,779.15,785.25
2767,532988,641.70,632.75,450.00,343.65,276.25,273.30
2768,532989,28.80,28.00,12.00,4.65,175.65,169.30
2769,532990,2.74,3.45,1.34,0.25,0.67,0.82
2770,532992,20.85,19.65,10.90,7.40,6.60,6.30
2771,532993,9.28,4.34,5.15,4.42,4.15,5.14
2772,532994,58.25,113.55,42.70,28.00,35.05,40.05
2773,532997,15.05,11.26,1.60,0.56,0.72,0.72
2774,532998,28.45,33.50,29.00,22.55,33.30,35.05
2775,533001,50.45,73.35,33.75,13.50,27.85,41.50
2776,533007,5.76,3.48,3.11,2.38,3.74,3.97
2777,533008,4.90,4.05,3.13,3.25,2.78,3.69
2778,533012,3.49,4.70,4.25,1.65,1.64,1.94
2779,533014,24.60,53.90,24.00,14.70,15.80,16.35
2780,533018,20.10,12.00,11.20,10.64,17.25,17.20
2781,533019,3.12,2.53,2.27,0.78,0.88,0.96
2782,533022,33.05,58.25,41.45,35.20,40.20,41.60
2783,533023,"5,211.25","7,322.00","6,883.55","6,476.00","5,546.75","5,610.90"
2784,533029,69.10,82.00,54.90,41.15,47.65,55.10
2785,533033,"4,478.65","7,878.55","5,046.05",346.70,329.95,374.80
2786,533047,619.90,687.00,254.90,189.85,281.70,303.80
2787,533048,3.63,4.20,2.43,1.89,2.66,2.91
2788,533056,60.95,64.50,26.55,28.00,36.80,34.75
2789,533078,55.55,71.45,49.90,59.90,31.00,29.45
2790,533080,191.90,314.85,267.00,281.80,284.40,316.05
2791,533088,400.10,337.70,212.80,227.20,215.25,212.35
2792,533090,35.60,95.45,3.09,0.98,3.06,2.78
2793,533093,2.17,1.66,1.88,NA,59.72,79.90
2794,533095,"1,018.25","2,750.75","1,622.15","1,325.00","1,350.70","1,440.15"
2795,533096,30.10,41.65,50.90,61.80,49.70,53.50
2796,533098,26.55,32.65,26.00,23.95,22.75,25.10
2797,533101,65.50,68.15,66.00,51.50,50.60,63.30
2798,533104,88.40,162.85,166.55,141.75,322.55,375.85
2799,533106,450.65,372.20,174.90,153.05,107.40,113.70
2800,533107,55.15,49.25,13.93,4.54,3.18,3.16
2801,533108,9.60,19.55,8.07,5.35,5.17,6.41
2802,533109,1.34,2.44,2.70,0.60,1.88,1.85
2803,533110,1.86,0.22,0.39,0.32,5.13,4.75
2804,533121,723.95,526.70,451.05,277.55,515.65,549.70
2805,533122,6.90,7.84,3.44,1.95,2.35,3.49
2806,533137,67.20,105.55,70.05,48.50,62.25,67.05
2807,533138,618.50,548.40,529.90,454.80,"1,288.80","1,268.45"
2808,533144,179.65,271.45,166.50,1.45,1.66,1.66
2809,533146,118.00,126.55,73.65,103.60,116.65,115.00
2810,533148,60.75,92.30,68.85,69.30,67.85,67.10
2811,533149,24.90,8.50,3.06,1.40,2.91,3.61
2812,533150,302.70,694.60,650.05,988.35,"1,431.55","1,463.55"
2813,533151,358.10,352.00,168.95,134.25,82.05,84.35
2814,533152,42.45,26.15,14.50,4.06,23.21,19.05
2815,533155,854.75,"1,762.05","1,252.20","1,652.60","2,790.05","2,912.40"
2816,533156,28.45,47.25,16.95,14.00,16.10,15.20
2817,533157,6.28,6.97,3.10,0.90,2.61,3.45
2818,533158,161.75,599.65,376.00,350.40,596.80,604.85
2819,533160,36.35,57.65,28.35,11.05,14.26,16.75
2820,533161,116.75,234.30,124.75,102.05,78.10,82.65
2821,533162,34.35,39.95,30.85,20.10,33.20,33.75
2822,533163,64.20,58.35,33.60,21.45,27.12,29.30
2823,533164,18.65,27.50,21.80,14.39,21.70,24.80
2824,533166,4.88,5.12,2.09,1.22,1.51,1.68
2825,533167,42.65,57.50,28.00,17.00,25.60,28.60
2826,533168,91.85,118.40,85.35,77.85,128.50,125.30
2827,533169,38.55,67.70,38.80,25.35,34.05,35.40
2828,533170,106.55,111.00,82.35,40.00,45.00,43.60
2829,533176,21.90,18.15,7.85,2.04,1.61,1.49
2830,533177,101.80,83.55,13.85,2.04,2.33,3.04
2831,533178,1.80,2.05,1.53,0.91,0.66,0.77
2832,533179,614.80,718.50,625.60,672.20,"1,513.60","1,572.25"
2833,533181,424.20,775.40,187.70,74.75,69.20,91.95
2834,533189,0.82,0.29,0.34,0.30,0.93,1.10
2835,533192,30.40,35.25,18.60,13.89,16.40,17.05
2836,533193,41.05,46.55,17.55,10.80,15.83,16.00
2837,533202,9.90,13.83,5.48,1.52,1.98,2.10
2838,533204,35.55,9.83,4.92,12.45,7.15,7.42
2839,533206,30.10,33.95,25.60,25.45,24.85,26.80
2840,533207,7.40,23.93,3.84,1.38,2.01,2.23
2841,533208,111.45,189.15,177.40,74.10,105.40,103.70
2842,533210,17.90,41.50,38.05,18.50,36.80,46.35
2843,533211,7.92,8.54,2.77,3.34,5.21,6.30
2844,533212,115.60,115.00,134.95,58.75,80.90,70.00
2845,533216,189.70,241.30,139.00,14.45,9.66,11.58
2846,533217,267.80,251.90,125.75,71.00,57.20,59.10
2847,533218,61.60,275.45,146.85,46.05,49.85,65.60
2848,533221,215.95,268.65,308.95,375.00,264.45,259.45
2849,533227,188.00,273.20,263.00,177.60,164.00,168.00
2850,533229,371.70,476.35,367.10,236.45,214.15,220.80
2851,533239,1.38,0.33,0.46,0.25,0.95,0.99
2852,533248,130.80,136.80,102.25,88.25,96.65,95.50
2853,533252,80.10,300.65,156.00,170.00,354.25,372.90
2854,533257,6.30,9.04,2.15,0.85,1.74,2.31
2855,533259,73.50,130.00,93.05,72.40,128.50,123.55
2856,533260,111.80,131.45,79.45,108.95,159.80,161.65
2857,533261,164.25,198.90,87.80,14.20,22.70,23.40
2858,533262,61.50,223.25,156.25,34.10,52.15,51.00
2859,533263,9.45,11.10,6.26,2.21,2.46,3.52
2860,533265,489.55,173.55,33.00,23.30,36.05,45.20
2861,533267,63.90,112.35,127.50,282.30,380.30,377.00
2862,533268,5.50,5.06,3.67,3.65,3.04,2.62
2863,533269,468.95,611.60,260.85,183.10,206.10,209.30
2864,533270,20.25,29.25,20.65,17.45,27.35,26.85
2865,533271,158.10,245.05,124.60,102.45,92.60,94.90
2866,533272,12.79,19.24,27.65,14.80,20.22,24.35
2867,533273,294.75,479.80,445.30,530.95,583.00,589.50
2868,533274,171.20,317.20,219.35,337.85,266.00,285.05
2869,533275,11.73,7.65,6.62,2.00,3.27,3.33
2870,533278,300.00,263.00,240.75,211.40,135.50,139.65
2871,533282,39.50,158.90,76.20,48.50,77.10,82.70
2872,533284,233.00,301.15,130.15,71.20,55.25,68.30
2873,533285,35.00,50.95,40.95,13.79,18.35,18.55
2874,533286,359.15,242.35,170.60,146.05,143.10,151.00
2875,533287,38.95,44.45,35.80,18.50,13.55,13.84
2876,533289,199.10,180.10,69.00,32.25,38.85,40.50
2877,533292,41.70,40.65,12.90,7.52,4.89,5.04
2878,533293,323.75,379.90,207.35,144.85,127.10,132.45
2879,533294,11.18,19.42,10.20,5.68,9.26,10.20
2880,533295,46.95,49.10,32.90,21.10,13.35,13.81
2881,533296,36.05,142.10,60.25,26.25,19.00,17.75
2882,533298,21.55,18.25,8.60,6.00,9.00,12.23
2883,533302,"1,181.50","2,688.80","1,816.25","1,841.90","1,425.20","1,597.50"
2884,533303,139.90,395.20,254.55,319.30,298.30,302.00
2885,533306,422.00,"1,315.05",559.45,460.00,536.80,553.80
2886,533315,12.00,13.86,9.28,3.96,5.40,6.11
2887,533316,44.15,122.30,104.80,59.85,69.45,68.75
2888,533320,277.45,264.00,99.85,98.75,231.55,247.30
2889,533321,0.66,1.70,0.50,1.02,0.90,1.05
2890,533326,109.50,112.20,59.00,33.10,32.35,33.90
2891,533329,154.00,216.10,139.10,59.95,35.50,46.35
2892,533333,27.90,76.05,36.60,26.95,66.45,61.35
2893,533336,171.80,434.45,260.00,236.95,256.95,267.90
2894,533339,70.25,151.20,78.70,56.25,89.90,98.80
2895,533343,235.05,238.50,107.10,74.80,97.50,91.70
2896,533344,37.50,37.25,17.30,13.38,19.85,20.95
2897,533393,349.50,560.00,379.00,382.50,322.90,317.30
2898,533398,282.25,474.40,516.60,761.35,"1,210.30","1,282.80"
2899,533400,19.95,75.15,45.80,22.50,8.51,8.23
2900,533407,23.40,41.25,24.00,7.98,8.45,8.00
2901,533411,42.50,40.90,25.90,27.70,24.35,22.30
2902,533427,17.45,18.05,19.75,17.10,8.72,8.16
2903,533451,51.35,41.00,19.50,14.08,12.76,22.20
2904,533452,172.00,"1,415.15",491.40,242.95,505.60,506.50
2905,533470,560.50,914.70,667.05,115.80,142.25,188.05
2906,533477,182.00,406.55,355.60,301.60,259.05,253.80
2907,533482,54.80,121.00,46.20,3.00,4.13,4.55
2908,533506,14.72,13.15,14.50,15.15,17.00,16.85
2909,533519,87.45,173.80,152.95,118.60,93.65,103.10
2910,533520,20.25,226.55,374.60,86.25,91.55,109.65
2911,533540,18.25,14.60,4.66,5.04,6.70,6.90
2912,533543,133.20,113.05,60.45,29.10,66.45,73.45
2913,533552,251.10,486.65,327.75,195.65,306.50,303.50
2914,533553,170.15,195.25,129.90,137.50,152.80,146.05
2915,533573,595.50,531.15,597.60,571.30,"1,033.75","1,093.40"
