,Security Code,Close 2016,Close 2017,Close 2018,Close 2019,Close 2020
2148,531500,462.25,804.95,570.95,670.00,482.15
2149,531502,0.82,4.13,0.60,0.56,2.51
2150,531503,29.95,41.65,56.35,17.85,17.15
2151,531505,5.23,5.23,5.00,5.00,5.00
2152,531506,8.09,8.00,17.00,17.00,23.60
2153,531508,217.60,438.80,187.15,54.90,206.85
2154,531509,9.80,10.49,8.56,5.61,4.69
2155,531512,NA,2.85,24.07,2.85,1.54
2156,531515,0.58,0.49,0.19,0.19,0.20
2157,531518,6.30,6.48,3.64,7.90,3.49
2158,531521,7.50,7.13,5.00,4.29,4.29
2159,531525,19.00,24.30,21.75,19.90,16.20
2160,531531,362.70,826.10,627.15,588.00,724.90
2161,531533,6.04,7.18,3.59,3.78,13.48
2162,531539,18.70,41.75,51.25,22.80,20.95
2163,531540,28.00,26.15,21.90,21.95,22.90
2164,531541,11.43,14.25,6.99,3.30,7.04
2165,531543,177.00,577.55,69.65,63.25,58.85
2166,531548,491.30,904.65,327.00,213.35,343.10
2167,531550,5.70,4.00,3.96,2.28,2.36
2168,531552,2.88,3.82,5.04,3.60,4.47
2169,531553,8.16,5.11,5.36,9.51,10.00
2170,531556,159.25,59.10,15.50,10.99,23.55
2171,531557,4.43,4.75,NA,3.68,3.76
2172,531560,31.90,45.00,45.00,42.75,33.00
2173,531568,3.75,1.65,0.82,0.61,1.06
2174,531574,12.53,12.02,4.95,6.77,3.57
2175,531578,4.78,4.66,1.72,1.57,3.43
2176,531582,8.55,2.92,7.39,7.30,5.36
2177,531583,8.49,7.11,8.24,5.98,9.89
2178,531585,6.56,3.66,5.47,4.98,1.90
2179,531591,0.35,2.52,1.71,0.89,1.32
2180,531592,17.05,45.50,130.70,13.20,10.12
2181,531594,10.90,6.20,6.50,4.57,4.19
2182,531595,54.75,119.15,127.35,202.70,315.45
2183,531599,221.20,251.50,172.75,212.20,329.35
2184,531600,28.45,25.50,51.20,42.00,48.65
2185,531608,14.15,16.60,24.50,8.21,17.40
2186,531609,86.25,123.45,77.00,74.90,151.10
2187,531613,3.79,3.49,3.89,0.75,0.77
2188,531616,212.70,182.90,216.10,238.65,39.05
2189,531621,1.46,0.87,1.74,3.35,1.33
2190,531624,4.09,3.87,2.38,1.80,4.27
2191,531626,31.60,7.50,7.80,3.35,3.20
2192,531628,NA,NA,NA,NA,NA
2193,531633,186.70,236.65,225.30,204.70,242.30
2194,531635,12.23,14.45,9.59,20.11,13.06
2195,531637,NA,7.86,2.43,4.15,61.15
2196,531638,39.60,40.55,32.60,33.90,29.40
2197,531640,19.95,NA,NA,NA,18.85
2198,531642,260.25,322.15,374.45,341.75,417.90
2199,531644,6.73,7.06,7.00,10.50,10.74
2200,531648,3.96,2.60,1.18,0.57,0.75
2201,531651,24.75,22.95,24.05,23.80,28.35
2202,531652,9.36,14.25,28.30,18.55,40.65
2203,531658,1.64,1.69,2.50,2.72,2.95
2204,531661,4.10,4.89,3.61,5.37,4.00
2205,531667,6.18,7.49,32.00,24.85,21.20
2206,531668,1.76,1.02,1.47,0.72,0.89
2207,531672,8.23,11.20,11.20,13.73,22.95
2208,531673,21.70,17.80,19.25,19.95,9.80
2209,531676,11.70,6.42,6.06,9.78,9.75
2210,531677,NA,NA,NA,NA,NA
2211,531680,22.65,22.45,12.60,3.49,4.30
2212,531681,0.98,0.94,0.86,0.86,0.88
2213,531687,1.53,1.81,1.44,0.33,0.36
2214,531688,27.00,76.45,34.65,24.35,28.00
2215,531692,1.70,0.50,0.54,0.50,0.56
2216,531694,14.25,20.05,10.39,19.00,10.33
2217,531716,2.45,3.92,5.56,5.70,4.72
2218,531717,51.55,103.95,84.50,63.70,125.75
2219,531719,172.85,302.30,449.45,396.45,373.70
2220,531726,110.55,94.70,63.35,60.00,89.40
2221,531727,19.55,35.35,22.00,16.27,19.50
2222,531735,19.85,NA,NA,19.85,NA
2223,531737,61.70,46.15,4.40,0.59,0.50
2224,531739,6.17,5.73,3.81,2.61,5.13
2225,531743,NA,NA,NA,NA,NA
2226,531744,354.80,278.90,79.00,36.10,58.90
2227,531746,9.93,14.95,8.88,6.40,10.26
2228,531752,0.33,0.19,0.24,0.22,0.23
2229,531758,7.69,4.60,7.53,5.92,2.75
2230,531761,302.90,624.25,425.20,345.20,705.40
2231,531762,12.13,12.96,8.70,7.85,8.55
2232,531768,377.95,279.80,221.30,218.00,521.60
2233,531771,5.00,5.50,5.50,5.77,4.50
2234,531778,3.00,3.42,2.29,1.57,7.27
2235,531780,5.35,3.05,2.30,1.33,0.79
2236,531784,1.15,1.05,0.90,0.80,2.10
2237,531795,407.40,457.55,290.20,251.90,185.85
2238,531797,NA,NA,3.08,3.50,3.17
2239,531802,17.55,21.30,19.35,21.85,20.40
2240,531810,50.90,38.00,27.05,27.10,27.10
2241,531812,0.19,0.19,NA,NA,0.32
2242,531813,22.20,41.25,83.50,23.15,33.60
2243,531814,14.35,18.60,18.47,8.06,8.21
2244,531819,7.37,7.01,NA,NA,7.01
2245,531821,8.17,7.65,8.80,10.18,19.50
2246,531822,119.00,137.00,128.50,106.00,75.00
2247,531832,1.93,7.10,5.32,4.07,3.97
2248,531834,NA,2.99,5.00,0.98,0.51
2249,531841,10.31,11.50,14.00,8.50,5.02
2250,531842,21.00,27.70,21.00,10.38,18.75
2251,531845,0.72,0.51,0.60,0.53,0.77
2252,531846,NA,5.69,13.45,13.40,12.44
2253,531847,695.00,"1,347.85",738.00,758.00,669.40
2254,531859,196.45,416.90,55.55,50.50,47.60
2255,531861,15.54,43.00,21.75,15.55,18.10
2256,531862,82.50,138.20,108.00,163.15,159.70
2257,531867,12.59,9.77,6.26,5.50,4.32
2258,531869,43.05,64.70,48.15,17.07,22.57
2259,531870,11.55,11.00,12.00,12.60,11.30
2260,531878,4.75,4.87,2.35,1.13,2.39
2261,531879,185.00,206.05,175.50,121.15,123.30
2262,531881,25.00,19.85,14.65,8.57,20.20
2263,531882,126.00,113.00,8.29,2.44,3.79
2264,531885,NA,NA,NA,NA,7.75
2265,531888,70.50,74.75,35.00,22.90,35.25
2266,531889,1.43,1.64,1.70,1.00,2.03
2267,531892,17.25,31.40,16.35,16.20,20.15
2268,531893,3.36,2.73,0.87,1.00,0.85
2269,531900,29.40,14.75,15.18,7.00,16.75
2270,531902,NA,NA,NA,14.99,10.35
2271,531909,5.00,5.55,5.15,6.25,6.43
2272,531910,3.05,1.27,1.41,1.24,2.15
2273,531911,21.35,33.60,33.50,9.31,7.44
2274,531913,15.13,6.18,6.18,5.70,5.98
2275,531917,1.66,2.37,2.02,0.65,0.99
2276,531918,NA,NA,NA,NA,NA
2277,531921,340.90,632.00,210.05,81.95,103.25
2278,531923,16.75,16.25,11.39,14.91,22.70
2279,531925,233.00,10.26,1.11,0.44,0.90
2280,531928,5.37,5.43,4.56,4.14,4.30
2281,531929,2.88,1.29,2.15,1.85,1.64
2282,531930,5.67,NA,7.21,7.94,8.82
2283,531931,NA,NA,NA,15.30,16.10
2284,531944,2.73,2.15,3.46,4.00,3.23
2285,531946,NA,NA,NA,NA,8.75
2286,531950,2.95,2.52,1.94,1.15,0.83
2287,531952,43.10,111.15,118.00,31.00,61.25
2288,531962,10.03,10.70,17.20,9.60,13.55
2289,531968,31.50,20.90,27.90,19.80,28.00
2290,531971,NA,NA,NA,NA,NA
2291,531972,17.15,14.50,12.60,9.03,3.18
2292,531977,21.30,23.40,6.34,2.90,4.33
2293,531978,"1,036.20","1,325.65","1,154.05",869.75,925.40
2294,531979,98.05,138.45,86.20,42.00,42.05
2295,531980,6.94,7.14,7.00,5.71,4.32
2296,531982,48.30,58.35,54.00,34.40,14.80
2297,531989,3.84,3.10,2.85,2.49,3.63
2298,531991,0.39,0.24,0.28,0.28,0.39
2299,531994,NA,NA,NA,NA,36.80
2300,531996,3.37,2.91,1.48,1.45,1.14
2301,532001,28.50,26.85,14.50,16.95,15.45
2302,532005,5.48,28.10,7.82,8.90,9.76
2303,532007,NA,3.64,8.51,7.75,5.47
2304,532011,11.84,26.65,47.50,16.95,42.05
2305,532015,4.19,3.60,2.10,2.02,1.47
2306,532016,20.50,14.25,7.00,7.00,6.35
2307,532022,4.98,3.54,1.97,4.08,3.09
2308,532029,NA,41.25,123.50,61.00,87.95
2309,532033,6.15,4.17,6.30,1.95,2.17
2310,532035,3.52,6.70,5.36,2.07,2.15
2311,532038,10.17,3.93,4.40,3.34,1.10
2312,532039,37.85,46.10,37.85,26.00,33.60
2313,532041,2.23,0.37,1.03,2.09,5.02
2314,532042,32.00,12.00,12.00,12.50,11.29
2315,532051,318.00,473.65,268.50,116.00,204.60
2316,532053,49.25,137.35,35.00,23.50,31.90
2317,532054,197.05,341.65,500.00,314.00,262.85
2318,532056,20.05,20.60,12.90,10.00,7.55
2319,532057,90.00,74.00,69.00,70.30,40.00
2320,532067,24.50,110.00,92.75,90.30,341.25
2321,532070,52.00,35.00,14.50,8.82,11.15
2322,532078,30.40,7.12,9.50,9.22,10.52
2323,532083,3.00,3.06,NA,3.01,3.07
2324,532090,0.27,0.22,0.19,0.27,0.45
2325,532092,12.00,13.50,7.42,11.27,8.16
2326,532097,34.40,52.65,23.10,11.56,14.84
2327,532100,3.80,2.99,2.60,1.95,1.45
2328,532102,11.55,7.07,8.71,6.99,7.85
2329,532105,NA,8.87,NA,NA,NA
2330,532113,0.19,0.20,0.19,0.80,2.26
2331,532114,3.25,2.88,1.11,1.10,1.73
2332,532123,3.71,6.78,2.10,1.01,1.51
2333,532124,20.80,18.20,12.83,12.39,8.65
2334,532134,152.85,160.50,118.85,101.90,66.15
2335,532138,NA,NA,NA,NA,NA
2336,532140,21.55,16.43,13.45,9.12,8.25
2337,532141,7.36,13.72,5.95,1.99,6.45
2338,532143,NA,96.80,68.05,37.10,59.00
2339,532144,75.30,135.40,139.00,144.60,142.05
2340,532145,6.60,13.85,9.68,6.33,4.36
2341,532149,107.20,169.70,104.05,70.45,51.15
2342,532150,51.90,65.30,39.05,39.50,58.85
2343,532154,4.45,2.70,2.80,2.41,3.17
2344,532155,437.95,497.20,360.45,121.05,133.40
2345,532156,279.00,727.15,719.30,829.30,"2,688.85"
2346,532159,NA,NA,66.50,70.00,69.90
2347,532160,3.57,3.70,1.56,0.79,3.34
2348,532162,85.40,136.85,151.95,124.15,128.90
2349,532163,216.05,835.75,598.90,433.90,856.70
2350,532164,0.61,0.56,1.15,1.82,1.24
2351,532172,63.75,49.55,19.10,8.74,10.60
2352,532173,81.20,82.35,41.80,45.45,143.80
2353,532174,255.30,314.00,360.00,538.75,541.10
2354,532175,499.30,579.20,619.05,409.45,535.20
2355,532178,150.80,199.60,125.40,98.95,78.80
2356,532180,22.75,29.95,16.85,14.50,14.17
2357,532181,91.75,166.65,89.20,61.45,59.70
2358,532183,9.89,10.16,2.81,0.88,2.47
2359,532187,"1,107.45","1,650.25","1,599.05","1,510.60",952.05
2360,532189,212.80,516.60,336.90,314.00,325.95
2361,532209,59.70,78.45,37.70,29.90,24.15
2362,532210,129.00,179.90,194.60,234.50,184.80
2363,532212,23.15,46.45,31.60,18.30,14.56
2364,532215,450.00,562.40,619.80,754.00,670.75
2365,532216,16.15,50.30,9.62,7.75,6.79
2366,532217,19.20,14.95,14.21,1.71,1.73
2367,532218,19.55,31.05,15.55,10.11,9.35
2368,532219,77.85,34.65,10.80,6.09,12.01
2369,532221,193.00,278.65,303.80,309.25,407.30
2370,532230,49.25,65.80,52.55,27.15,37.80
2371,532234,64.95,85.95,65.75,43.65,48.10
2372,532240,487.45,"1,146.10",445.20,363.80,350.35
2373,532256,759.90,"1,452.85","1,152.95",740.70,992.75
2374,532259,574.75,810.60,664.80,390.00,353.50
2375,532262,"1,150.00","1,130.15",695.00,680.00,630.00
2376,532268,"1,439.15","1,430.65",938.90,"1,071.95",957.00
2377,532271,1.64,3.80,2.33,1.41,1.33
2378,532281,827.40,890.65,962.55,568.25,964.25
2379,532282,8.46,7.28,1.28,0.37,0.56
2380,532284,32.00,35.60,30.55,23.95,23.60
2381,532285,34.50,121.55,46.30,28.00,57.50
2382,532286,69.10,204.95,164.75,167.70,298.05
2383,532290,6.94,7.78,5.55,4.05,6.11
2384,532296,888.55,595.05,692.25,347.50,514.20
2385,532300,657.70,930.50,524.10,233.85,519.05
2386,532301,113.15,166.80,97.10,92.20,106.20
2387,532304,25.20,30.75,23.10,19.00,17.60
2388,532305,36.30,76.60,49.45,23.35,78.00
2389,532307,5.48,2.40,1.57,1.92,3.11
2390,532309,480.10,729.00,827.65,743.85,290.95
2391,532310,14.00,19.05,6.94,5.08,8.97
2392,532313,354.95,456.40,391.95,399.30,379.65
2393,532320,16.92,18.05,18.30,6.80,4.08
2394,532321,356.25,433.60,347.55,254.20,481.90
2395,532323,11.99,29.40,16.30,13.60,23.65
2396,532324,6.18,15.95,6.46,8.90,7.27
2397,532326,151.80,123.90,39.90,26.00,43.10
2398,532329,54.75,74.10,106.15,51.00,104.95
2399,532330,17.00,25.80,7.52,1.62,2.02
2400,532331,"1,783.45","1,486.55","1,185.75",974.85,"1,768.15"
2401,532333,20.00,43.75,25.65,15.20,19.80
2402,532334,10.30,30.35,15.68,9.00,11.35
2403,532336,0.32,0.32,0.19,0.19,0.31
2404,532339,14.35,18.76,11.00,7.53,9.78
2405,532340,1.58,2.00,1.23,1.36,2.05
2406,532341,47.20,76.95,68.25,23.15,47.15
2407,532343,360.65,771.30,571.20,468.35,499.90
2408,532344,38.00,46.25,41.25,24.45,61.45
2409,532345,113.15,135.55,86.90,58.00,98.10
2410,532348,9.24,9.34,5.97,5.90,27.10
2411,532349,149.45,289.90,286.35,266.00,249.40
2412,532350,1.25,5.67,2.44,2.21,3.16
2413,532351,24.15,35.00,24.40,6.74,8.99
2414,532355,5.76,7.40,2.30,1.05,0.96
2415,532356,60.30,77.75,47.95,71.20,72.05
2416,532357,90.60,104.60,41.15,36.30,33.20
2417,532359,0.22,0.28,0.19,0.19,0.34
2418,532362,26.65,41.60,33.95,28.40,28.00
2419,532365,14.70,51.45,35.90,25.10,69.25
2420,532366,45.75,47.30,35.50,28.20,46.65
2421,532368,8.13,5.61,2.68,6.70,8.15
2422,532369,193.95,290.65,221.90,191.25,233.10
2423,532370,333.35,526.40,273.70,169.40,726.60
2424,532371,6.02,7.06,4.00,2.25,8.51
2425,532372,64.00,121.50,82.80,33.75,54.80
2426,532373,36.40,59.70,26.40,23.10,25.45
2427,532374,96.15,291.80,293.40,118.45,189.70
2428,532375,61.50,117.00,61.65,90.50,391.55
2429,532376,59.30,46.05,46.40,34.50,31.00
2430,532378,1.54,0.87,0.70,1.24,1.21
2431,532379,11.93,15.70,12.40,3.74,6.86
2432,532380,3.46,2.70,4.24,4.49,10.22
2433,532382,84.55,154.50,88.95,51.95,69.65
2434,532384,69.05,144.00,86.70,82.00,243.40
2435,532386,7.53,92.25,24.00,13.45,10.93
2436,532387,25.85,25.25,17.71,15.25,23.45
2437,532388,24.25,22.25,14.93,11.26,11.16
2438,532390,109.75,176.00,175.40,163.85,140.45
2439,532391,9.60,9.80,9.11,2.88,6.13
2440,532392,3.80,4.62,2.69,1.02,3.99
2441,532395,177.45,200.55,82.50,53.00,57.95
2442,532397,1.95,1.36,1.14,0.95,1.99
2443,532398,2.82,2.20,1.70,0.95,3.41
2444,532400,134.00,180.40,217.90,70.75,261.75
2445,532402,3.01,5.25,4.05,2.50,2.06
2446,532403,2.80,1.70,2.00,3.16,4.20
2447,532404,23.00,25.10,22.30,13.25,51.45
2448,532406,132.95,455.15,230.25,296.65,385.70
2449,532407,58.20,37.70,25.80,9.80,16.65
2450,532408,19.95,14.54,7.89,8.00,12.09
2451,532410,17.90,55.10,22.40,14.85,11.20
2452,532413,23.00,40.30,28.10,23.95,35.00
2453,532416,17.85,18.25,24.85,10.12,6.00
2454,532419,100.55,111.65,86.00,83.90,89.00
2455,532424,"1,511.80",999.25,813.65,684.80,733.25
2456,532425,4.11,3.00,3.59,2.04,2.85
2457,532430,391.65,506.10,216.00,315.90,299.05
2458,532432,"1,940.75","3,671.15",634.80,599.35,613.70
2459,532435,3.41,7.94,15.17,49.50,97.15
2460,532439,26.70,198.05,233.45,174.90,139.05
2461,532440,672.05,640.25,483.65,469.20,365.20
2462,532441,7.15,6.17,5.74,4.75,1.32
2463,532443,"2,031.50","3,721.35","2,365.85","2,691.55","3,533.75"
2464,532444,0.78,0.72,0.86,0.49,0.37
2465,532454,305.35,529.40,312.90,455.80,545.30
2466,532455,3.75,23.65,16.55,4.68,6.09
2467,532456,207.10,48.60,22.45,16.15,16.90
2468,532457,73.70,86.35,65.00,41.60,84.50
2469,532459,46.80,65.50,36.50,29.75,50.05
2470,532460,203.75,170.30,139.95,165.00,167.95
2471,532461,115.60,171.50,78.10,64.35,35.45
2472,532466,"3,119.15","4,082.55","3,708.70","2,739.55","3,325.95"
2473,532468,"2,357.70","3,732.10","5,349.75","5,842.35","5,867.50"
2474,532475,165.85,364.70,191.70,161.15,151.25
2475,532477,123.10,144.35,85.70,54.80,31.90
2476,532478,781.50,"1,081.55","1,376.75","1,272.20","1,247.05"
2477,532479,8.57,15.81,8.25,4.50,11.43
2478,532481,13.21,13.06,7.82,3.48,7.06
2479,532482,107.95,137.30,89.65,123.10,365.35
2480,532483,262.85,360.90,275.00,221.30,133.00
2481,532485,369.70,482.95,395.90,418.75,401.25
2482,532486,906.00,213.50,166.45,92.90,212.25
2483,532488,783.10,"1,098.20","1,482.20","1,846.10","3,807.95"
2484,532493,109.45,114.10,77.35,82.95,122.60
2485,532497,111.65,293.35,400.50,313.40,487.95
2486,532498,"1,801.60","2,104.90","1,599.65","1,413.20","1,120.90"
2487,532500,"5,323.00","9,731.35","7,462.30","7,367.20","7,566.75"
2488,532503,526.65,"1,501.05",749.80,824.00,721.20
2489,532504,"2,524.40",828.85,696.10,"1,006.35","2,811.50"
2490,532505,33.35,29.80,20.25,16.70,13.01
2491,532507,3.96,7.46,4.95,1.86,3.39
2492,532508,37.75,104.35,34.25,38.60,87.45
2493,532509,192.15,331.95,226.35,196.95,216.70
2494,532513,189.75,395.15,199.00,104.30,129.60
2495,532514,914.10,334.95,267.15,428.15,540.45
2496,532515,261.85,431.85,370.90,242.00,225.40
2497,532521,98.70,88.70,40.30,16.50,43.55
2498,532522,367.70,254.55,223.50,267.90,259.80
2499,532523,951.10,537.25,628.90,293.90,454.95
2500,532524,73.55,118.80,92.75,56.50,60.35
2501,532525,28.60,22.85,14.89,12.96,13.59
2502,532527,286.00,857.95,534.25,379.90,530.00
2503,532528,127.90,145.90,106.00,72.90,122.95
2504,532529,69.65,45.80,38.45,26.00,40.20
2505,532531,"1,060.60",822.75,461.05,362.00,973.50
2506,532532,8.07,26.00,7.70,1.96,8.47
2507,532538,"3,245.75","4,320.80","4,002.70","4,046.85","5,398.80"
2508,532539,300.95,"1,282.25",323.50,351.55,389.50
2509,532540,"2,361.95","2,700.40","1,893.55","2,161.30","3,032.70"
2510,532541,423.70,646.30,"1,149.45","1,589.85","2,742.20"
2511,532543,82.10,84.70,66.65,44.10,45.75
2512,532548,168.05,339.70,177.85,160.80,245.80
2513,532553,60.35,175.30,113.40,76.50,86.00
2514,532555,164.70,177.20,148.65,119.05,97.05
2515,532604,3.84,6.60,6.63,2.45,4.76
2516,532605,230.70,549.05,308.70,285.25,310.95
2517,532610,320.60,47.30,22.10,33.35,32.25
2518,532612,259.55,279.75,217.65,191.60,313.55
2519,532613,52.10,78.90,28.10,8.04,16.75
2520,532616,51.25,61.35,45.15,55.70,86.00
2521,532617,347.35,831.30,277.65,29.60,155.65
2522,532621,51.05,56.35,25.15,13.14,13.96
2523,532622,245.45,236.20,129.55,122.35,122.65
2524,532624,78.20,78.95,32.25,13.85,25.25
2525,532626,242.95,642.05,388.35,170.85,252.65
2526,532627,3.96,9.52,2.05,1.64,3.38
2527,532628,5.63,8.05,3.64,1.99,8.28
2528,532629,49.95,61.50,10.48,4.62,5.90
2529,532630,61.90,135.65,77.30,72.00,90.80
2530,532633,370.40,447.30,205.00,285.00,282.65
2531,532636,262.40,667.35,502.50,139.50,115.95
2532,532637,133.05,219.25,73.20,27.95,139.00
2533,532638,288.25,553.80,529.50,370.85,203.60
2534,532640,12.16,13.11,8.32,2.65,4.35
2535,532641,111.70,163.05,62.70,30.10,29.70
2536,532642,"1,347.60","1,794.35","2,321.60","2,186.20","3,718.40"
2537,532644,718.35,"1,112.95",715.35,"1,169.75","2,300.00"
2538,532645,0.80,0.36,0.37,0.35,0.87
2539,532648,"1,156.30",315.05,181.75,46.95,18.00
2540,532649,32.90,38.80,20.55,12.13,23.55
2541,532650,10.75,21.65,13.47,7.31,7.47
2542,532651,26.30,23.15,65.60,33.70,37.85
2543,532652,111.80,151.80,112.05,72.00,64.10
2544,532654,139.45,205.00,118.55,4.66,23.55
2545,532656,2.19,3.43,2.11,1.73,3.87
2546,532659,53.80,62.95,43.75,39.25,43.00
2547,532660,89.65,103.95,36.85,12.40,17.85
2548,532661,414.20,733.90,507.60,334.10,266.20
2549,532662,72.40,102.00,40.00,14.35,19.20
2550,532663,402.90,734.10,680.50,572.30,826.25
2551,532666,0.31,0.21,0.22,0.22,0.98
2552,532667,13.82,15.54,5.42,1.87,8.32
2553,532668,139.85,233.75,128.70,58.75,88.85
2554,532670,13.93,16.35,10.74,8.48,12.59
2555,532673,29.30,18.55,8.05,7.51,12.19
2556,532674,276.70,335.40,213.50,115.50,150.00
2557,532678,149.15,124.55,8.46,4.20,12.51
2558,532679,97.70,315.85,388.95,118.40,140.80
2559,532683,"1,294.10","1,546.15","1,679.85","1,650.00","1,966.15"
2560,532684,33.25,69.75,31.70,29.30,57.80
2561,532686,38.60,45.20,23.90,20.25,30.00
2562,532687,400.70,780.90,612.75,625.40,398.80
2563,532689,"1,152.80","1,413.80","1,601.80","1,898.70","1,434.65"
2564,532690,2.35,2.15,0.38,0.40,0.90
2565,532692,21.55,25.60,25.90,6.22,4.03
2566,532693,18.75,24.30,4.19,1.09,2.70
2567,532694,19.25,14.87,7.39,1.33,4.46
2568,532695,8.83,15.45,9.25,7.02,7.15
2569,532696,10.29,5.59,2.52,1.00,4.31
2570,532698,69.45,115.60,95.35,50.80,87.45
2571,532699,74.50,161.25,130.10,70.55,75.80
2572,532700,812.00,753.50,623.10,253.75,173.85
2573,532701,8.24,8.63,6.50,4.60,6.15
2574,532702,139.45,226.60,174.85,219.40,210.65
2575,532705,179.65,179.35,116.75,63.00,45.45
2576,532706,230.95,291.25,246.85,381.25,326.65
2577,532707,146.75,199.05,136.75,143.00,278.40
2578,532708,5.41,18.55,7.75,4.02,3.27
2579,532710,272.90,425.90,210.85,107.80,64.55
2580,532712,34.05,36.22,14.39,0.87,2.16
2581,532713,61.50,164.25,33.15,6.67,7.29
2582,532714,140.15,384.00,301.40,301.25,366.05
2583,532716,62.15,82.85,56.00,28.10,46.65
2584,532717,214.60,235.05,107.85,111.50,112.55
2585,532719,20.05,65.45,21.65,8.78,11.27
2586,532720,270.05,472.35,473.15,322.30,195.45
2587,532721,16.95,19.75,8.95,5.00,8.02
2588,532722,49.80,109.55,42.15,29.70,27.00
2589,532723,14.00,12.40,9.26,2.99,14.30
2590,532725,671.00,"1,188.85","1,087.40","1,063.10","1,123.90"
2591,532726,39.45,33.95,56.40,29.00,40.15
2592,532728,25.35,45.00,37.45,28.95,30.15
2593,532729,54.65,146.20,91.70,108.45,109.20
2594,532730,15.85,21.00,8.89,6.10,9.57
2595,532731,5.25,4.40,1.90,0.57,1.73
2596,532732,"1,775.00","1,900.00","1,255.00","1,000.00",941.50
2597,532733,492.60,990.50,609.00,440.20,517.95
2598,532734,58.60,342.30,295.00,231.95,534.45
2599,532735,57.30,46.60,49.10,70.00,119.40
2600,532737,56.95,221.05,105.50,70.15,75.05
2601,532738,15.65,18.85,4.85,1.52,2.42
2602,532740,67.10,72.85,48.05,33.25,44.10
2603,532741,68.65,210.90,170.00,95.10,130.55
2604,532742,527.00,"1,178.25","2,371.90","2,461.80","3,882.30"
2605,532744,12.90,23.90,10.05,4.85,7.09
2606,532745,37.45,92.65,44.95,41.45,40.50
2607,532746,8.10,6.51,1.60,0.35,1.37
2608,532748,66.55,125.00,61.75,43.10,49.60
2609,532749,179.00,208.40,108.60,97.35,138.80
2610,532751,23.75,22.80,5.39,2.61,2.97
2611,532754,11.88,22.45,16.40,21.00,27.15
2612,532755,488.70,503.85,721.10,762.60,994.80
2613,532756,183.50,257.75,255.75,164.75,171.05
2614,532757,889.00,"1,127.60","1,089.20","1,205.45","1,253.60"
2615,532759,70.60,117.60,22.75,6.06,10.04
2616,532760,281.35,205.50,126.50,105.20,44.80
2617,532761,109.25,336.90,170.20,44.00,46.55
2618,532762,45.05,144.10,91.35,74.55,143.75
2619,532764,117.85,171.95,129.65,78.75,86.40
2620,532766,29.70,18.75,3.40,0.87,0.52
2621,532767,670.70,226.40,175.85,79.40,46.30
2622,532768,"1,128.55","1,005.30",492.55,455.05,558.00
2623,532771,36.70,75.00,34.70,15.10,22.80
2624,532772,107.90,195.55,168.65,171.70,122.55
2625,532773,80.90,176.20,65.60,52.35,52.95
2626,532774,54.10,49.80,60.55,34.75,34.00
2627,532775,4.45,6.97,0.79,0.40,0.86
2628,532776,42.85,91.65,44.50,22.80,20.80
2629,532777,899.25,"1,381.20","1,439.70","2,530.80","5,311.15"
2630,532779,178.55,282.55,261.65,283.90,332.05
2631,532780,12.90,30.30,7.36,2.23,6.16
2632,532782,801.65,97.35,41.65,31.30,48.15
2633,532783,284.25,91.05,42.05,22.70,57.60
2634,532784,246.35,618.30,454.50,401.00,442.15
2635,532785,102.90,197.10,136.10,80.70,67.20
2636,532790,56.20,40.25,30.55,70.50,773.40
2637,532794,38.90,46.65,24.10,6.08,5.80
2638,532795,38.10,25.85,10.95,1.98,1.66
2639,532796,431.50,832.70,186.40,102.55,132.25
2640,532797,47.60,101.00,61.20,25.00,35.50
2641,532798,33.40,60.70,40.85,24.20,35.95
2642,532799,89.95,129.65,41.60,14.85,21.05
2643,532800,36.45,61.30,38.15,21.15,30.45
2644,532801,90.60,78.30,41.60,25.65,50.95
2645,532804,363.65,542.90,600.30,289.00,362.75
2646,532805,93.90,175.20,88.50,117.65,131.60
2647,532806,24.45,27.95,11.90,9.90,14.15
2648,532807,81.10,113.85,48.40,32.75,41.45
2649,532808,136.00,138.25,139.85,157.20,193.15
2650,532809,37.70,40.80,46.80,41.05,99.90
2651,532810,121.80,121.55,107.05,117.80,119.55
2652,532811,258.00,390.05,324.50,297.90,263.75
2653,532812,10.26,15.52,4.70,4.98,2.90
2654,532813,14.70,76.95,28.65,3.00,6.75
2655,532814,220.70,376.65,243.80,100.85,87.30
2656,532815,87.15,103.60,67.50,40.55,122.80
2657,532817,6.49,16.35,11.09,10.01,11.22
2658,532819,521.75,610.10,863.35,799.20,"1,681.45"
2659,532820,22.25,23.45,6.47,5.00,5.06
2660,532822,73.95,108.20,37.70,6.16,11.97
2661,532823,6.50,7.39,2.10,0.65,1.90
2662,532825,0.76,0.57,0.54,0.28,0.95
2663,532826,59.35,60.25,45.45,43.75,36.95
2664,532827,"13,722.55","25,462.75","25,161.30","23,368.95","28,660.05"
2665,532828,29.60,45.40,20.95,15.45,21.60
2666,532829,30.70,49.75,32.75,20.65,24.80
2667,532830,392.90,839.60,"1,132.35","1,176.35","1,720.90"
2668,532832,71.30,223.20,87.20,65.20,89.65
2669,532834,100.35,129.05,54.70,84.10,123.35
2670,532835,"3,999.45","3,952.80","3,141.35","3,079.40","2,897.40"
2671,532839,84.70,82.00,38.25,13.13,12.81
2672,532841,76.85,275.90,181.95,111.90,340.25
2673,532842,129.75,220.60,155.95,106.00,256.10
2674,532843,180.55,160.30,140.40,132.05,163.95
