,Security Code,Close Jul 20,Close Aug 20,Close Sep 20,Close Oct 20,Close Nov 20,Close Dec 20,Close Jan 21
2882,533298,6.50,7.86,7.15,6.75,8.10,9.00,11.62
2883,533302,"1,271.30","1,389.70","1,289.95","1,273.55","1,333.00","1,425.20","1,615.00"
2884,533303,296.90,306.20,278.30,264.35,274.30,298.30,303.95
2885,533306,356.00,394.40,405.90,390.90,487.80,536.80,555.00
2886,533315,4.64,6.31,4.05,5.00,5.03,5.40,5.78
2887,533316,56.70,57.60,57.55,53.45,61.35,69.45,67.55
2888,533320,107.00,149.45,129.60,129.00,215.80,231.55,247.40
2889,533321,0.92,0.93,0.77,0.78,0.76,0.90,1.02
2890,533326,26.15,29.50,26.15,23.95,25.60,32.35,34.25
2891,533329,25.65,37.10,31.40,28.15,34.10,35.50,50.45
2892,533333,30.10,31.25,31.75,30.30,43.25,66.45,58.95
2893,533336,202.20,222.05,214.80,243.20,245.55,256.95,257.70
2894,533339,58.80,82.80,80.90,74.50,79.30,89.90,99.40
2895,533343,48.45,61.80,56.00,53.10,72.60,97.50,90.85
2896,533344,17.66,17.20,18.10,18.15,18.05,19.85,20.55
2897,533393,265.35,301.45,299.00,303.95,304.55,322.90,318.50
2898,533398,"1,273.35","1,145.55","1,131.25","1,229.45","1,153.75","1,210.30","1,271.00"
2899,533400,11.15,12.05,8.60,7.40,8.23,8.51,8.18
2900,533407,6.00,6.85,7.00,6.65,5.60,8.45,8.00
2901,533411,14.45,20.10,20.70,20.40,22.15,24.35,22.50
2902,533427,6.48,7.59,7.30,6.86,7.00,8.72,8.07
2903,533451,9.77,11.13,8.77,9.10,9.46,12.76,24.42
2904,533452,464.05,477.00,356.30,326.65,503.90,505.60,512.45
2905,533470,99.65,112.05,73.55,89.90,158.65,142.25,181.15
